GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
AP3D1,0.1136938255,0.1073146034,0.1088446246,0.02185926027595997,0.6072022626,0.0,0.6295548881,0.2269242092
RAB40A,0.8003388936,0.0743623445,0.0,0.0638885572552681,0.2527995155,0.0,0.3916024728,0.2261416834
PIGC,0.2478461955,0.1591431857,0.434483923,0.06487051397562027,0.3714998443,0.0,0.3009302749,0.2255391339
SRPRB,0.0134693868,0.1620295852,0.0,0.03129267320036888,0.7658382784,0.0,0.5931571072,0.2236838615
RAB13,0.1574250591,0.1227207153,0.1812809662,0.0023248959332704544,0.4930332905,0.0,0.6015266382,0.2226159379
UBE2J2,0.1502931829,0.1061175785,0.0,0.00032646438921801746,0.7187110687,0.0,0.5714586398,0.2209867049
RAB2B,0.1010973721,0.1170170528,0.0,6.513259722851217e-05,0.7096515602,0.0,0.6068942121,0.2192464757
DNAJB2,0.1804664871,0.2914636916,0.5689002992,0.05283484235405922,0.1908942709,0.0,0.2464118918,0.2187102119
STX4,0.1718912955,0.1937570962,0.0,0.000135923401103355,0.6302739389,0.0,0.5211366549,0.2167421298
SVIP,0.0673326807,0.0118917282,0.2135290254,1.8599999407342693e-07,0.6319174373,0.0,0.5867908175,0.215923125
PSD4,0.1147977835,0.0320032888,0.0,3.535000132615096e-07,0.6419110471,0.0,0.7061735495,0.2135551461
YWHAQ,0.1383271068,0.1922080603,0.0753279349,1.9632499970612116e-05,0.6278135414,0.0,0.4441255478,0.2111174034
OCRL,0.2598274533,0.0184272154,0.0,0.0,0.646199844,0.0,0.5473963969,0.2102644157
GIT2,0.3138970586,0.0281484788,0.0,0.17434388399124146,0.5250668251,0.0,0.4160040118,0.2082086083
UBE2E2,0.138262963,0.0982917942,0.2713880269,0.03926445543766022,0.3971423704,0.0,0.5088979667,0.2076067967
GIT1,0.2539761059,0.0301509933,0.0,0.0002742157957982272,0.58123055,0.0,0.587078968,0.207530119
TBC1D8,0.0944721144,0.0257093022,0.1569030352,0.13162022829055786,0.5170427632,0.0,0.5244646147,0.2071731511
RFT1,0.3300080903,0.1140232541,0.0,0.009734434075653553,0.4996010643,0.0,0.4874629656,0.2058328298
B4GALNT1,0.1872040417,0.2322603125,0.3393806711,0.00018282669770997018,0.3448807827,0.0,0.3338000319,0.2053869524
RAB34,0.1826435572,0.0150565482,0.0,0.00038862109067849815,0.5817036958,0.0,0.6554928517,0.2050407534
RABGAP1L,0.0223420781,0.0713871317,0.0,0.004492289386689663,0.6683524084,0.0,0.6438516782,0.2014893694
SEC13,0.2751884334,0.213291739,0.0,0.07303524017333984,0.4198473394,0.0,0.4271652504,0.2012182861
ARFGAP1,0.1563251252,0.0323675684,0.0,2.989999927649478e-07,0.6622488156,0.0,0.5539850304,0.2007038341
NCKIPSD,0.2261553929,0.0,0.802383969,0.2760840356349945,0.0618457799,0.0,0.0244580682,0.1987038922
AMFR,0.0988040099,0.0468431264,0.0,2.175999952669372e-06,0.6721756923,0.0,0.5700142309,0.1982627479
DERL1,0.4138108017,0.2110690649,0.0,0.12217821180820465,0.3639575306,0.0,0.2641724543,0.1964554376
SNAP47,0.2766181858,0.1244542106,0.6355176264,0.0005069993785582483,0.0913766442,0.0,0.2460908423,0.1963663584
UBQLNL,0.2273359655,0.0419737813,0.0,0.0018363415729254484,0.5816025097,0.0,0.5201143657,0.1961232805
RAB11FIP1,0.1786692979,0.2393633663,0.5227164672,0.04717104136943817,0.2010273686,0.0,0.1824392024,0.195912392
DNAJB11,0.1273803939,0.3466788805,0.0,0.20879323780536652,0.3500347759,0.0,0.3379316098,0.1958312711
STT3A,0.1319380578,0.0427732633,0.0,1.6407999510192894e-06,0.6666617713,0.0,0.5211860094,0.1946515347
ATF4,0.2038226202,0.2514629602,0.0,9.871649672277272e-05,0.4607330056,0.0,0.428336254,0.1920647938
RAB11FIP2,0.0481697865,0.0318161815,0.023187671,2.4070699510048144e-05,0.6521497663,0.0,0.5856705463,0.1915740032
GBF1,0.2650628932,0.0,0.0,0.00014601179282180965,0.5767473392,0.0,0.4979190003,0.1914107492
VAMP8,0.2232617,0.0633959272,0.6418255236,0.016765715554356575,0.2613787027,0.0,0.1235981583,0.1900322468
PIGF,0.2396581516,0.2508866465,0.0,0.015046061016619205,0.3591918249,0.0,0.4650228936,0.1899722254
RAB3IL1,0.2016425984,0.2425052144,0.0,0.03770163655281067,0.3721965541,0.0,0.472427514,0.1894962168
DPAGT1,0.0525037465,0.0317863722,0.0,0.00025653530610725284,0.5789990035,0.0,0.6464381724,0.1871405471
RNF5,0.1933001435,0.2425915333,0.4391696945,0.12636196613311768,0.1367713525,0.0,0.1714558807,0.1870929387
TMX1,0.1307538995,0.1697541252,0.0,0.031201152130961418,0.521311665,0.0,0.4526866498,0.1865296417
PIGN,0.7521851272,0.3222596636,0.0,0.03429996594786644,0.0819751847,0.0,0.1121753843,0.1861279037
SEC24A,0.0440230215,0.118066044,0.0,1.5963600162649527e-05,0.56822975,0.0,0.5690730902,0.1856296956
ALG9,0.1043826943,0.0042807589,0.0,0.031629420816898346,0.5509750358,0.0,0.6067369745,0.1854292692
COPZ2,0.2862337548,0.4150668835,0.0,0.004811771679669619,0.3225208234,0.0,0.2687687562,0.1853431414
VAMP2,0.110552871,0.0260073679,0.1466524583,0.0,0.541076734,0.0,0.4727015343,0.1852844236
RAB10,0.0927468854,0.3686093712,0.0,0.024708475917577744,0.4219550549,0.0,0.3838599185,0.1845542437
DNMBP,0.0978744679,0.0746438764,0.0,0.00010260390263283625,0.5672280238,0.0,0.5498129456,0.1842374168
HSPA1B,0.2336255847,0.4134826013,0.5835311281,0.009687271900475025,0.0199304287,0.0,0.0174345366,0.1825273645
GALNT10,0.4006511175,0.0376967817,0.0,0.0007130712037906051,0.367777363,0.0,0.4659814863,0.1818314028
TXNDC5,0.252610007,0.3236605826,0.1103513949,0.0038631604984402657,0.2724404155,0.0,0.3003917426,0.1804739004
USE1,0.0891723294,0.0615224944,0.0,5.5065000196918845e-05,0.6335864173,0.0,0.4699240108,0.1791800453
RAB3D,0.0817136259,0.1732885313,0.0,5.069209873909131e-05,0.5625025384,0.0,0.4355592701,0.1790163797
MGAT2,0.0698499033,0.1325179212,0.0066069166,0.0,0.6482116043,0.0,0.3884139014,0.1779428924
RAB18,0.0635475684,0.012306095,0.0,4.958990029990673e-05,0.6162881095,0.0,0.5532491523,0.1779200736
ROCK1,0.0490588201,0.1059313788,0.0,0.042036522179841995,0.4153605763,0.0,0.6295134909,0.1774143983
TXNDC12,0.0059863941,0.2649018605,0.8097023117,0.0,0.0124582288,0.0,0.1415092569,0.176365436
EXOC3,0.0215510189,0.0440527425,0.0,6.980000222256422e-08,0.5780753583,0.0,0.581942713,0.1750888432
RER1,0.0624580455,0.0102938363,0.0,0.006512682884931564,0.6103004819,0.0,0.529048045,0.1740875845
EXOC2,0.1730039131,0.1974989204,0.0,0.015221316367387772,0.2723803797,0.0,0.5598364687,0.1739915712
ARFGAP2,0.0857123361,0.0407239301,0.0,9.99690018943511e-06,0.6247722172,0.0,0.4654827696,0.1738144643
VTI1B,0.2178306013,0.0306914158,0.0,0.008568325079977512,0.4483538305,0.0,0.5026134224,0.1725796564
STX16,0.08942077,0.0459684005,0.2867790801,0.0,0.2850130476,0.0,0.4953366981,0.1717882852
UBE2D2,0.0917869525,0.0928199416,0.5449461526,0.10931766033172607,0.2385156133,0.0,0.1207140799,0.1711572
MOGS,0.2533206533,0.2229093927,0.0,0.11152903735637665,0.235832203,0.0,0.3571491685,0.1686772078
RAB27B,0.7151174373,0.2876277226,0.0,0.04548080638051033,0.0898024492,0.0,0.0307524528,0.1669686955
BET1,0.1305341845,0.1177152613,0.0,0.008033840917050838,0.4672148376,0.0,0.4419625436,0.1664943811
TBC1D30,0.209885254,0.352141551,0.0,0.0005117747932672501,0.2700972666,0.0,0.3314634154,0.1662998945
DNAJA2,0.08869469,0.0061736592,0.0,0.0007137060165405273,0.510424975,0.0,0.554448028,0.165779294
HSPH1,0.1752949868,0.2080641579,0.2872270207,0.0,0.2398733616,0.0,0.2440609057,0.1649314904
MAN1B1,0.1789604382,0.0938722366,0.0,0.07766085863113403,0.4367744996,0.0,0.3667644155,0.1648617784
CAPN2,0.099481324,0.0510791646,0.2588402541,7.581899808428716e-06,0.3496381911,0.0,0.3919928308,0.1644341924
SKP1,0.1526710006,0.067614373,0.0,0.12418526411056519,0.4763303422,0.0,0.3284050141,0.1641722849
SIL1,0.0924152981,0.1376828285,0.1370482973,3.5710498195840046e-05,0.412575997,0.0,0.3685681824,0.1640466163
TBC1D2B,0.0474946517,0.0977456637,0.0507983273,6.418999873858411e-07,0.4679907529,0.0,0.4842567015,0.1640409627
TBC1D13,0.1277097416,0.0892295965,0.0,4.961280137649737e-05,0.547261881,0.0,0.3771695519,0.1630600548
GALNT14,0.3557737211,0.1003290794,0.0200358262,0.003489615162834525,0.318437432,0.0,0.3422306386,0.1628994732
CYTH3,0.3382979488,0.7615564939,0.0,0.007883633486926556,0.0091778237,0.0,0.0222775216,0.1627419174
TBC1D10A,0.0890101978,0.3442149379,0.0,0.007541842292994261,0.3637979252,0.0,0.3299949315,0.1620799764
RAB4B,0.1785801483,0.2245717461,0.0,1.634499994906946e-06,0.347952531,0.0,0.3766699423,0.1611108575
HSPA1L,0.5992652076,0.0294907033,0.00310232,0.0035929635632783175,0.2287179469,0.0,0.2582514999,0.1603458059
STX11,0.1414117491,0.0614999903,0.0,0.056423723697662354,0.4688685972,0.0,0.3936742658,0.1602683323
CYTH1,0.1324813216,0.0163710078,0.0,0.1333691030740738,0.3627682622,0.0,0.4767861854,0.1602536972
RAB12,0.0714771573,0.0,0.0,0.0008454184280708432,0.5551461026,0.0,0.4913303132,0.1598284274
RAB20,0.4177000712,0.2906897554,0.0934240678,0.09314911812543869,0.0992523159,0.0,0.1241010579,0.1597594838
ARFGAP3,0.1147213159,0.0186438209,0.0,0.0004682409926317632,0.4443430434,0.0,0.5350959564,0.1590389111
SSR2,0.1454041505,0.1896769103,0.0,0.0008609974174760282,0.3477272524,0.0,0.4279378597,0.1588010243
RAB2A,0.3131187154,0.0898824646,0.0,0.0008314567967317998,0.2967285846,0.0,0.4092718695,0.1585475844
RAB9A,0.0789533871,0.0224320811,0.0425702332,0.001503067440353334,0.4104493986,0.0,0.5359702336,0.1559826287
DNAJC1,0.1517227857,0.0,0.0,3.69100007446832e-07,0.4546765918,0.0,0.4853513447,0.1559644416
AGAP1,0.07714878,0.0472851185,0.0,2.306300075360923e-06,0.5643393262,0.0,0.3973499772,0.1551607869
TRAPPC6B,0.0683153213,0.0257879582,0.0,0.0,0.6560549683,0.0,0.3323550576,0.1546447579
ARHGAP1,0.3555220713,0.2097904172,0.2418348726,1.168999972378515e-07,0.1343202832,0.0,0.1360483791,0.1539308772
RBSN,0.109754637,0.0529415887,0.3331281049,0.019105494022369385,0.4005247783,0.0,0.1614210779,0.153839383
STX7,0.140087921,0.0,0.0,1.5350000467151403e-05,0.4818792851,0.0,0.4524112671,0.1534848319
EXOC7,0.1735788868,0.1412373479,0.0,6.321000114439812e-07,0.3450083339,0.0,0.4135938074,0.1533455726
DDOST,0.0904620137,0.1746785741,0.0,0.0,0.3604685666,0.0,0.4455060527,0.1530164582
FUT8,0.3043427289,0.2633839007,0.2777836342,0.03623279184103012,0.1657480792,0.0,0.0182772273,0.1522526232
RAB5B,0.0583238097,0.0,0.0,2.130899929397856e-06,0.5068859573,0.0,0.4923809891,0.1510846981
TBC1D5,0.1575328688,0.0981037382,0.0,3.5776298318523914e-05,0.4262558351,0.0,0.3748564434,0.1509692374
TMX4,0.1183912617,0.1215052524,0.0,0.0,0.3839290476,0.0,0.4294392244,0.150466398
DOLPP1,0.3423274426,0.3256296738,0.2636771786,0.0028084334917366505,0.0799880646,0.0,0.0362953497,0.1501037347
STX2,0.1320438352,0.0879839851,0.0189323582,0.034119293093681335,0.3721992652,0.0,0.4023947968,0.1496676477
UBQLN4,0.1044446952,0.0801747547,0.0,0.03368576988577843,0.4587618968,0.0,0.3678672406,0.1492763367
STX18,0.3621559594,0.4721085925,0.0,0.005141838453710079,0.1127477069,0.0,0.0903995731,0.1489362386
RAB27A,0.1841963785,0.0830447979,0.0,0.05718197301030159,0.4204120289,0.0,0.2974772938,0.1489017817
ARFGEF2,0.0332705367,0.0,0.0,0.019218163564801216,0.5619387951,0.0,0.4236122256,0.1482913887
DNAJB1,0.0135495617,0.1240201829,0.0,0.0,0.4115414585,0.0,0.4796914815,0.1469718121
STX1A,0.2004110736,0.198932653,0.1310734821,2.33568007388385e-05,0.2348825184,0.0,0.2554519194,0.1458250005
ERP44,0.1486289439,0.0,0.1194768821,0.013045896776020527,0.4185301316,0.0,0.3207013682,0.1457690318
GALNT18,0.1016278898,0.0453809228,0.0,0.06747683137655258,0.4019940303,0.0,0.399260952,0.1451058038
PIGB,0.1298865157,0.0,0.0,0.00032849740819074214,0.4971689631,0.0,0.3872397263,0.1449462432
IQSEC2,0.1003882236,0.1492622765,0.0,8.268600140581839e-06,0.3464171075,0.0,0.4181198543,0.1448851044
ARHGAP5,0.1011965004,0.159691617,0.0,0.000739452603738755,0.4294963059,0.0,0.3202099372,0.144476259
SELENOS,0.167165058,0.0700197853,0.2157606115,0.016139835119247437,0.3560473565,0.0,0.1861486029,0.1444687499
TMED8,0.1025168682,0.0179057898,0.0,0.00038237619446590543,0.5515764384,0.0,0.3357219161,0.1440147698
SEC61A1,0.0208843523,0.0147109222,0.0,0.02676478773355484,0.3801749511,0.0,0.5644527297,0.1438553919
AP1S1,0.0984876408,0.0237892721,0.0,0.0005759451887570322,0.4369443111,0.0,0.4453919651,0.1435984478
TRAPPC4,0.1280987404,0.1980306031,0.0,0.013983405195176601,0.3374260589,0.0,0.3270145271,0.1435076192
ALG5,0.5276379091,0.0641621183,0.2301479954,0.08466508984565735,0.0042922918,0.0,0.0915354051,0.1432058299
RAB6B,0.1022068251,0.0696178435,0.0,0.005243328865617514,0.4137051454,0.0,0.4048094,0.1422260776
ABO,0.2095748402,0.2538327203,0.0,0.012159504927694798,0.2304762737,0.0,0.2892113654,0.1421792435
GALNTL6,0.141655482,0.010236349,0.0,0.024922603741288185,0.3291223478,0.0,0.4880852821,0.1420031521
TMED5,0.08339581,0.0591476998,0.0,7.152529724407941e-05,0.3822170433,0.0,0.4682701737,0.1418717503
VTI1A,0.0762666918,0.0411117028,0.0,0.320316344499588,0.2806910227,0.0,0.2727998069,0.1415979384
ERLEC1,0.0104761897,0.1852655728,0.0,0.0014636345440521836,0.408931946,0.0,0.384062983,0.1414571894
NPLOC4,0.1300784633,0.0567576747,0.0,5.677129956893623e-05,0.4291366246,0.0,0.3713135401,0.1410490106
MAN2A2,0.0381485901,0.0,0.0,2.849769953172654e-05,0.5096711549,0.0,0.4309731066,0.1398316213
RAB43,0.153148505,0.1269187098,0.2308858235,0.03604377433657646,0.2871140086,0.0,0.1416697719,0.1393972276
RAB19,0.5142560193,0.1083197347,0.294651727,0.012872118502855301,0.015239537,0.0,0.0245453627,0.1385549285
ARHGEF2,0.0124716545,0.2073868799,0.2134674526,0.01329068373888731,0.2510705662,0.0,0.2682902007,0.1379967768
KIF20A,0.0708341382,0.0791052528,0.0,9.059999683813658e-06,0.3738535426,0.0,0.4412862546,0.1378697497
LMAN1,0.0474181024,0.1418856126,0.4297803193,0.026130804792046547,0.2122494425,0.0,0.1056080314,0.137581759
EVI5L,0.1628350348,0.0064284563,0.6665584907,0.0016241564881056547,0.095152649,0.0,0.0294151333,0.1374305601
STX8,0.0954565428,0.0105995098,0.1580345636,0.1056969091296196,0.2409800764,0.0,0.3502423316,0.1372871333
GALNT3,0.0787755047,0.0242356449,0.0,0.00044718378921970725,0.3881423488,0.0,0.4642927567,0.1365562056
RAB4A,0.181306413,0.2562225284,0.0,0.005542905069887638,0.1685849466,0.0,0.3407821623,0.1360627079
PDIA3,0.1761410104,0.0352641054,0.0,6.733259942848235e-05,0.354744765,0.0,0.3842833886,0.1357858003
ALG12,0.1413037859,0.0056783465,0.0,0.0,0.480319198,0.0,0.3219180944,0.135602775
SEC31A,0.0603791166,0.2316044993,0.0,0.0009890347719192505,0.3473458914,0.0,0.3073009151,0.1353742082
TBC1D22A,0.1808672337,0.0245751617,0.0,0.006665457505732775,0.3072989085,0.0,0.4221648695,0.134510233
GALNT8,0.1965709524,0.0443236912,0.2756816474,0.0068955449387431145,0.2163515756,0.0,0.1923057372,0.133161307
COPB1,0.0671409088,0.0,0.0,0.052082352340221405,0.3981644004,0.0,0.4100023479,0.1324842871
NAPG,0.0768503347,0.0178639899,0.0,0.28660354018211365,0.2449269654,0.0,0.3004371001,0.1323831329
ARFGEF1,0.2708832558,0.2395412955,0.0,0.007371276151388884,0.2402303526,0.0,0.1636256737,0.1316645505
RABGAP1,0.0847250841,0.1383890555,0.0,0.007672539912164211,0.3142272886,0.0,0.3695432122,0.1306510258
RABEP1,0.070320944,0.0057434186,0.0,0.008290961384773254,0.3925513133,0.0,0.4373827693,0.1306127724
TBC1D23,0.0566213112,0.0380245186,0.0,0.0008929474861361086,0.4798304267,0.0,0.3373093256,0.1303826471
APPL2,0.0597218324,0.1501625539,0.1791351608,0.0034641348756849766,0.2739808772,0.0,0.2454282456,0.1302704007
UBE2E3,0.2285530674,0.0479750037,0.0,0.00027183801284991205,0.2421968159,0.0,0.3900456436,0.1298631955
CTSA,0.0493022317,0.0056158275,0.2237507683,0.04294156655669212,0.2708801293,0.0,0.3154739654,0.1297092127
RAB5A,0.2438852098,0.0521067929,0.0,0.03293609991669655,0.2996005269,0.0,0.2780637741,0.1295132005
AP1B1,0.1365689489,0.0241967611,0.0,8.669019734952599e-05,0.3493583071,0.0,0.3929779237,0.1290269473
COG4,0.3228354749,0.1077168604,0.0,4.617369995685294e-05,0.2388124118,0.0,0.2283272608,0.1282483117
FBXO2,0.1863269368,0.127250522,0.0,0.032447341829538345,0.2622497592,0.0,0.2892778295,0.1282217699
RAB39B,0.0933120465,0.0059991057,0.0599309147,0.002088461769744754,0.3276864145,0.0,0.4074873304,0.1280720391
DNAJA1,0.1623451706,0.0104341728,0.0,0.00401357002556324,0.3304553935,0.0,0.3881757087,0.1279177165
HSP90AB1,0.1296696449,0.14595555,0.0,1.5689400242990814e-05,0.2935037414,0.0,0.3210064761,0.1271644431
HSP90B1,0.103838995,0.0665451465,0.0,0.0,0.4625961452,0.0,0.2568728133,0.1271218714
AP3M1,0.1278280056,0.0,0.0,0.0001364467025268823,0.3609135999,0.0,0.3866503583,0.1250754872
BAX,0.1857451233,0.0173018733,0.0,0.01662614941596985,0.2926805608,0.0,0.3587867298,0.1244486338
SEC16B,0.1944535554,0.1035613156,0.0,4.582379915518686e-05,0.3570861364,0.0,0.2150610062,0.1243154053
RAB32,0.039848508,0.0,0.2696601624,0.0074381441809237,0.2516434137,0.0,0.2979453861,0.1237908021
CLTC,0.1688611405,0.0158811104,0.0,0.005166068207472563,0.3318891416,0.0,0.3419508006,0.1233926088
RAB17,0.2208580734,0.3568526839,0.2525344958,0.0006213902961462736,0.0282232231,0.0,0.0046519455,0.1233916874
UBXN6,0.0131240179,0.0245601293,0.0,8.850650192471221e-05,0.3361910445,0.0,0.4885576428,0.1232173344
PLAA,0.1144923727,0.0059908234,0.0,0.07102430611848831,0.3864821082,0.0,0.2810657696,0.1227221971
ARAP3,0.1398585036,0.0616436379,0.0,1.7239599401364103e-05,0.2856327506,0.0,0.3699294931,0.1224402321
TBC1D10B,0.1306192429,0.088890213,0.0,2.978999873448629e-07,0.3946069563,0.0,0.2418827001,0.12228563
MGAT1,0.3397498689,0.0,0.0,0.005461401771754026,0.2817833849,0.0,0.2253752523,0.1217671297
DPM3,0.1233368285,0.0108236991,0.0,0.0004092465969733894,0.3745523824,0.0,0.339964747,0.1212981291
ALG1,0.0203401346,0.0,0.0,0.010397897101938725,0.3771248277,0.0,0.4406206863,0.1212119351
ALG1L2,0.2932753565,0.1850697567,0.0,0.0013500808272510767,0.2030645262,0.0,0.1641779023,0.1209910889
GALNT11,0.1859386507,0.2458451145,0.0,3.711070166900754e-05,0.210654023,0.0,0.2028910377,0.1207665624
RAB8A,0.0882383683,0.0916323591,0.08009623,0.02143705077469349,0.2546267067,0.0,0.3062460587,0.1203252534
SEC24D,0.33461262,0.0851633318,0.0,2.0199999539727287e-07,0.2725978121,0.0,0.1488371213,0.1201730125
ARF6,0.372726033,0.0534426943,0.3160867903,1.7220000358975085e-07,0.0118700991,0.0,0.0838246676,0.1197072081
HSPA5,0.0943916585,0.1377906759,0.0,0.008423731662333012,0.2976515953,0.0,0.298181219,0.1194912686
UBE2E1,0.071691605,0.0113702118,0.0,0.006629727315157652,0.343551326,0.0,0.4026359954,0.1194112665
UBE2G1,0.127799803,0.0,0.0,5.813799816678511e-06,0.369630053,0.0,0.3328231858,0.1186084079
POMT1,0.0855403244,0.0459500037,0.0,0.0,0.3897296966,0.0,0.3089575274,0.1185967932
SGSM1,0.1689555147,0.112710266,0.0,0.06779259443283081,0.2744168007,0.0,0.2056733025,0.1185069255
RAB30,0.0174460629,0.0682878864,0.0,0.0234744343906641,0.3186670752,0.0,0.3989105848,0.118112292
SEC16A,0.1529356615,0.1097744802,0.0,1.723750028759241e-05,0.237123353,0.0,0.3245517237,0.1177717794
GOSR1,0.1811198609,0.0840201834,0.0,0.010172921232879162,0.1764958584,0.0,0.3722932724,0.1177288709
SEC24B,0.0517017232,0.1217411338,0.0,0.0007272647926583886,0.3299192305,0.0,0.3137387836,0.1168325908
EDEM1,0.0687303445,0.0469762308,0.0,1.7767599274520762e-05,0.425322635,0.0,0.2765883058,0.1168050405
RAB22A,0.2244300732,0.0133716893,0.0,7.384499895124463e-06,0.2583286532,0.0,0.3160532864,0.1160272981
TBC1D7,0.3276357944,0.1983641746,0.0,0.017410947009921074,0.1535453466,0.0,0.1130801187,0.115719483
SMCHD1,0.2188377322,0.0114826781,0.0,6.987519736867398e-05,0.2293557473,0.0,0.3465658606,0.1151874133
VAMP7,0.0488503367,0.0329852494,0.1668803004,0.01780899241566658,0.2715026499,0.0,0.2671730183,0.1150286496
ALG10B,0.0645532835,0.0878708588,0.0,7.423000170092564e-07,0.2945955637,0.0,0.3578899024,0.114987193
SRP19,0.1136233235,0.0307543793,0.0,0.02392803505063057,0.3469993275,0.0,0.2890625614,0.114909661
PIGP,0.2632303376,0.0233869384,0.0,0.04512277618050575,0.1668762913,0.0,0.3049948125,0.1148015937
VCP,0.1950012203,0.0430456942,0.0,0.003934371285140514,0.2653823789,0.0,0.2951987729,0.1146517768
HSP90AA1,0.0656044658,0.1576840844,0.0,0.0018692928133532405,0.2762493676,0.0,0.2948706981,0.113753987
ASAP2,0.1857146593,0.0914559115,0.172299046,0.0031546265818178654,0.2009304007,0.0,0.1419249052,0.1136399356
