GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
SSR1,0.2292915269,0.0243421901,0.2751806122,0.3560827374458313,0.1746098343,0.0,0.404685627,0.2091703611
PIGF,0.1838922586,0.1143116388,0.0,0.06436818838119507,0.4672424335,0.0,0.6313711793,0.2087408141
SRP54,0.0736380127,0.116667018,0.0,0.0021045953035354614,0.6336289165,0.0,0.6327544863,0.2083990041
YKT6,0.3400938828,0.0702818754,0.0,0.005248831119388342,0.5444877813,0.0,0.4818344458,0.2059924023
MON1A,0.2615459891,0.1172827365,0.0,0.0012859421549364924,0.4737400753,0.0,0.5868422691,0.2058138589
SSR4,0.1795183261,0.1187616232,0.0,0.004500029608607292,0.6425202135,0.0,0.4897652294,0.205009346
ERN1,0.6074797357,0.5264090119,0.0,0.0757327526807785,0.0258982343,0.0,0.1980389983,0.2047941047
B4GALT1,0.4167956611,0.1364078576,0.2649345495,0.4605952501296997,0.1313423833,0.0,0.0171199865,0.2038850983
EIF2AK3,0.1509662625,0.0584465746,0.0,0.014718746766448021,0.6759776378,0.0,0.5255495327,0.2036655363
HSPA2,0.7775923948,0.2263078993,0.1000930305,0.19326093792915344,0.0279139126,0.0,0.0992843417,0.2034932167
RRBP1,0.2970358274,0.3544828093,0.1842885902,0.0487075075507164,0.271847386,0.0,0.2637538596,0.2028737114
SNAP47,0.1916805397,0.2941548076,0.2606983786,0.2097781002521515,0.3713412811,0.0,0.0873403685,0.2021419251
RAB11FIP2,0.2981295288,0.1294868415,0.0,0.12467709183692932,0.4413984835,0.0,0.408738193,0.2003471627
STX5,0.2222098164,0.0679889301,0.0,0.23115406930446625,0.3238377327,0.0,0.5532210057,0.1997730792
SEC16A,0.2356742946,0.1365741517,0.0,0.05041898787021637,0.5010585426,0.0,0.4697812789,0.1990724651
NAPG,0.3187532537,0.0531602031,0.0,0.21991866827011108,0.4026011428,0.0,0.3944225069,0.1984079678
SEC61A1,0.2751318991,0.0733792308,0.0,0.20291538536548615,0.5586866684,0.0,0.2755507609,0.1979519921
REPIN1,0.2728937996,0.3946725754,0.0,0.08381582796573639,0.2600691154,0.0,0.3738900723,0.197905913
STX11,0.3398874147,0.1269858151,0.2009799684,0.5268644690513611,0.0333144989,0.0,0.1529945745,0.1972895344
PIGS,0.2039439578,0.0722156565,0.0,0.0430707223713398,0.4957339191,0.0,0.5589117445,0.196268
PSD2,0.4918317349,0.0177532458,0.0,0.16228877007961273,0.3309375884,0.0,0.3692786308,0.1960128529
TBC1D4,0.373814699,0.2003584349,0.0,0.242601215839386,0.2285284928,0.0,0.3261529057,0.1959222497
SRP14,0.2499989725,0.1858073447,0.0,0.11675939708948135,0.4537827018,0.0,0.3636463418,0.1957135368
DNAJB11,0.1281357374,0.3292865978,0.0,0.0009197014151141047,0.4025767389,0.0,0.5049337908,0.1951217952
ERP44,0.3440913285,0.0234895607,0.0,0.29572778940200806,0.2837142372,0.0,0.418071626,0.195013506
ARHGEF7,0.2516738928,0.1423700145,0.28024574,0.028715405613183975,0.3896690736,0.0,0.2670539718,0.1942468712
VPS45,0.1987398559,0.2410052956,0.0,0.1128726676106453,0.326727046,0.0,0.4695406658,0.192697933
IQSEC1,0.2540213356,0.3636533766,0.2096677192,0.4449845850467682,0.0577371108,0.0,0.0177146959,0.1925398319
ARHGEF1,0.3239742996,0.006885491,0.0,0.09721508622169495,0.3626749979,0.0,0.5545131308,0.1921804294
TBC1D2,0.3212213218,0.3222585247,0.0,0.03119882568717003,0.2725159091,0.0,0.3917245498,0.1912741616
TBC1D1,0.2510848205,0.1629836792,0.2202809593,0.0648268461227417,0.2845494311,0.0,0.3530657583,0.1909702135
TBC1D13,0.2972065649,0.079411607,0.0,0.0005526671884581447,0.4955218202,0.0,0.4594313545,0.1903034305
POMT1,0.2780384385,0.3164822455,0.0,0.17565958201885223,0.2645677848,0.0,0.2966218288,0.1901956971
NPLOC4,0.1799963895,0.0937893712,0.0,0.24960419535636902,0.2886369388,0.0,0.5152184431,0.1896064769
UGGT1,0.157320751,0.1307659276,0.0,0.25102198123931885,0.4556073717,0.0,0.3317039305,0.189488566
RAB43,0.2234580652,0.2099820859,0.0,0.044029783457517624,0.4333375408,0.0,0.407858558,0.1883808619
PIGN,0.0752530715,0.4846132982,0.0,0.10188956558704376,0.2442223497,0.0,0.4116430575,0.1882316204
RAB12,0.4591566112,0.0534618222,0.0,0.02090415358543396,0.3240940395,0.0,0.4591709751,0.1881125145
VAMP7,0.1080381996,0.10256465,0.0,0.1812443733215332,0.4011019576,0.0,0.5210336697,0.1877118357
HSP90B1,0.0648373008,0.0955603386,0.0,7.799999934832158e-07,0.6658460009,0.0,0.4836601622,0.1871292261
MCF2L,0.3020044236,0.1622563708,0.111683124,0.07187429815530777,0.2323932505,0.0,0.4228645979,0.1861537236
NSFL1C,0.2987969562,0.2151643953,0.1953765462,0.005260527599602938,0.3518162938,0.0,0.2309841321,0.185342693
CAPN1,0.2315378142,0.204086273,0.0,0.046980105340480804,0.454624293,0.0,0.3591109836,0.1851913527
FBXO8,0.2826231425,0.1204847934,0.0,0.06217115372419357,0.4756724573,0.0,0.3446212641,0.1836532587
RAB3A,0.1755282001,0.2074645672,0.0,0.7113770246505737,0.0684453869,0.0,0.1213081709,0.1834461928
UBQLN1,0.2672991275,0.0663657623,0.1352319617,0.001560723758302629,0.2300507053,0.0,0.5804751649,0.1829976351
DERL1,0.3803053212,0.2468348177,0.2165658184,0.2771683931350708,0.1476622092,0.0,0.0043822409,0.1818455429
HSP90AB1,0.2812632788,0.0,0.2660926549,0.19784697890281677,0.2338413773,0.0,0.2903180771,0.181337481
RFWD2,0.1767129623,0.2237812645,0.0,0.00793776847422123,0.4165054321,0.0,0.437523841,0.1803516098
VAMP8,0.2707477022,0.2269353985,0.0,0.4574882686138153,0.2021623274,0.0,0.0959127602,0.1790352081
TBC1D10C,0.4146524472,0.0220424182,0.0,0.03618858754634857,0.3875345047,0.0,0.3878929249,0.1783301261
TBC1D8,0.3312475678,0.097672276,0.5065617491,0.12197912484407425,0.0334170209,0.0,0.1553081599,0.1780265569
HSPA5,0.3652427438,0.0855312699,0.0,0.023739246651530266,0.3000758907,0.0,0.4702871393,0.1778394701
COPA,0.0776310746,0.004100189,0.0,0.5174599885940552,0.3115007816,0.0,0.334065505,0.1778225055
TMX1,0.3087077546,0.2376697064,0.0,6.701799975417089e-06,0.2276396386,0.0,0.4687875529,0.1775444792
STX7,0.1543007436,0.2170806651,0.0,0.22333109378814697,0.2531971588,0.0,0.3940360212,0.1774208118
SAR1A,0.045947286,0.0697441479,0.0,0.09643372893333435,0.4442681327,0.0,0.5835846453,0.1771397058
RAD23B,0.0641764804,0.1830910462,0.0,0.006044100504368544,0.6491265661,0.0,0.3362431665,0.17695448
PIGC,0.5738668635,0.1817875076,0.0,0.22532275319099426,0.189129734,0.0,0.0636886015,0.1762564943
ARHGDIA,0.1977071868,0.1847955026,0.0,0.003568214364349842,0.5250256801,0.0,0.3216548515,0.1761073479
PDIA2,0.3159498143,0.302970487,0.0,0.036208376288414,0.2028155683,0.0,0.3736497423,0.1759419983
RAB40B,0.4881069543,0.1063762446,0.0,0.04132161661982536,0.3533540778,0.0,0.236918794,0.1751539553
SEC62,0.0944936528,0.1512523333,0.0,0.0024727380368858576,0.4479633059,0.0,0.5286205696,0.1749717999
USE1,0.1946008253,0.1378619181,0.2046599413,0.005200177896767855,0.3262724949,0.0,0.3537343877,0.174618535
HSPA1L,0.4176397232,0.1448002618,0.3094277753,0.21013692021369934,0.0155864428,0.0,0.1244382043,0.1745756182
CLTA,0.1879022806,0.2500638023,0.1803292862,0.18344952166080475,0.2848969637,0.0,0.1344224599,0.1744377592
MAN1A2,0.243330129,0.0353582757,0.0,3.6627000099542784e-06,0.4367388977,0.0,0.5038476521,0.1741826596
RAB34,0.4234733997,0.1896525128,0.0,0.42674583196640015,0.0651670054,0.0,0.1139331025,0.1741388361
UBE4B,0.341606205,0.0778874937,0.0,0.050939060747623444,0.3706006354,0.0,0.3776505484,0.1740977062
AP1S1,0.3045337925,0.1817475943,0.2260664345,0.03890726715326309,0.1563637339,0.0,0.3062183569,0.1734053113
MGAT2,0.2085411501,0.0903187364,0.0,0.0005958324181847274,0.4528653135,0.0,0.458033728,0.1729078229
GALNT5,0.6784531258,0.147182692,0.0,0.1874096542596817,0.0802086948,0.0,0.1055778055,0.1712617103
RAB3D,0.2548718948,0.1299953443,0.3265616114,0.07411374151706696,0.1938787082,0.0,0.2147168056,0.170591158
DPM1,0.2009725073,0.1747212707,0.045886802,0.006648239213973284,0.4847374486,0.0,0.2811217793,0.1705840067
GALNT2,0.2104269776,0.2703932881,0.0,0.04585804045200348,0.3406291042,0.0,0.3259547462,0.1704660224
ATF6,0.1270358052,0.0480618328,0.0,0.28118234872817993,0.3361539153,0.0,0.4005452626,0.1704255949
RAB11A,0.2687384189,0.1943828122,0.0,0.0074082184582948685,0.2580023263,0.0,0.4603387436,0.1698386456
GALNT15,0.3440809633,0.2314588208,0.0,0.0031740348786115646,0.2732342662,0.0,0.3343897106,0.169476828
UBXN6,0.0999625334,0.1131707519,0.0,0.16740502417087555,0.4403901411,0.0,0.3595071177,0.1686336526
RAB6A,0.139612899,0.0643225567,0.0,0.3830777704715729,0.2448921191,0.0,0.347946109,0.1685502078
TRAPPC9,0.4461346057,0.1751848364,0.0,0.2498168796300888,0.1219816817,0.0,0.1864425329,0.168508648
MYO5B,0.121795255,0.1476188582,0.4609979119,0.1137230172753334,0.0725576971,0.0,0.2583467583,0.1678627854
USP6,0.2871559305,0.1413180569,0.0,0.14000149071216583,0.3489027928,0.0,0.2470965803,0.1663535502
GGA3,0.4127767599,0.0783744614,0.0,0.10601019114255905,0.2244538308,0.0,0.3422253933,0.1662629481
UBQLNL,0.5951676155,0.1425981909,0.0,0.02419573813676834,0.2218772266,0.0,0.179778337,0.1662310154
MAP2K7,0.1366444631,0.0637868346,0.0,0.019568664953112602,0.5339543703,0.0,0.4067278319,0.1658117378
STX19,0.1663245226,0.1062976475,0.0,0.09016086906194687,0.4344642356,0.0,0.3621613335,0.1656298012
VTI1B,0.1362850653,0.1600522175,0.0221664876,0.12449861317873001,0.4685798208,0.0,0.2412195691,0.1646859676
GBGT1,0.2279526409,0.0992035351,0.0065423483,0.17101578414440155,0.3227071892,0.0,0.3202056452,0.1639467347
ARAP1,0.2576862901,0.0510861996,0.0,0.00897899642586708,0.3265736886,0.0,0.4999488721,0.163467721
RAB1B,0.3065512054,0.3720761047,0.1551339935,0.08164669573307037,0.1642404562,0.0,0.0640239892,0.1633817778
RAB27B,0.1907167948,0.175314441,0.217280181,0.22671426832675934,0.1947975362,0.0,0.131309009,0.1623046043
RAB15,0.3130575664,0.2592643621,0.0,0.1704270988702774,0.1203317085,0.0,0.2694259974,0.1617866762
TBC1D23,0.169524226,0.023725734,0.0,0.036119494587183,0.4868269275,0.0,0.4144627864,0.1615227384
GBF1,0.1396273408,0.1066959145,0.1127712566,2.1080999431433156e-05,0.3416768956,0.0,0.426373011,0.1610236428
NGLY1,0.1725409405,0.0141005255,0.0,0.0033721120562404394,0.4286912093,0.0,0.5078519278,0.1609366736
SEC23A,0.2241827508,0.0414160879,0.0,0.31255364418029785,0.3261741763,0.0,0.2180514821,0.1603397345
TBC1D19,0.1159761517,0.0643996091,0.0,0.2167801558971405,0.1545913182,0.0,0.5678107421,0.1599368539
SRP72,0.3762987971,0.2344226569,0.0,0.034516822546720505,0.2394546574,0.0,0.2343302624,0.1598604566
OPTN,0.3342413625,0.3493689476,0.0,0.20225602388381958,0.1106963361,0.0,0.1162476932,0.158972909
RAB9A,0.1400805313,0.0097632358,0.2424412525,0.16639938950538635,0.2590303854,0.0,0.2936927061,0.1587725001
VAMP3,0.0349811614,0.1842813501,0.1558495118,0.04978614300489426,0.1883583339,0.0,0.4952792034,0.1583622434
EEA1,0.0931595456,0.1620297741,0.0,0.06765804439783096,0.4568279009,0.0,0.3277940452,0.1582099015
DDOST,0.3485053022,0.1471824079,0.0,0.007111642975360155,0.2155667051,0.0,0.387737107,0.1580147379
RAB22A,0.2547776972,0.2609383709,0.234929805,0.0013558000791817904,0.1929093787,0.0,0.1609740995,0.1579835931
UBE2D1,0.2480425359,0.1173042201,0.0,0.6198615431785583,0.0556471507,0.0,0.0517879059,0.156091908
HSPA8,0.2807073186,0.1836470294,0.0,0.10559355467557907,0.250413081,0.0,0.2701107443,0.1557816754
PLIN3,0.233017635,0.02655434,0.0653826186,0.06333354860544205,0.2813069519,0.0,0.4205805814,0.1557393822
VAMP1,0.3449998301,0.1534314987,0.0,0.006114928051829338,0.2584523289,0.0,0.3259810907,0.1555685252
APPL2,0.3047005286,0.1031123065,0.0,6.551999831572175e-07,0.3018166428,0.0,0.3725731693,0.1546004718
RAB27A,0.0698919037,0.2402250071,0.0,0.0032125143334269524,0.4083582066,0.0,0.3583976125,0.154297892
RAB24,0.1791824671,0.0289815621,0.0,0.2703421413898468,0.1829362112,0.0,0.4185749331,0.1542881878
RAB30,0.2765753704,0.1517961544,0.0,0.033337026834487915,0.2757999906,0.0,0.338704633,0.1537447393
SYVN1,0.1225532444,0.2830807198,0.0,0.21195130050182343,0.2312993945,0.0,0.2234264108,0.1531872957
RAB33A,0.3748998661,0.2844187176,0.203163123,0.036255042999982834,0.1702859434,0.0,0.0024639201,0.1530695162
SPCS1,0.1462087905,0.2943657174,0.0,0.22912545502185822,0.3554899103,0.0,0.0461416597,0.1530473618
GALNT8,0.5023317377,0.1142568085,0.1709655222,0.008760682307183743,0.1393443258,0.0,0.1251293176,0.1515411992
TXNDC12,0.2206951169,0.39485222,0.2218705915,0.10570596903562546,0.0692325549,0.0,0.0429241354,0.1507543697
UBE2E1,0.2350290183,0.1617456653,0.0479636968,1.3153599866200238e-05,0.2606836407,0.0,0.3496207748,0.1507222785
P4HB,0.126061125,0.2880907217,0.0,0.24621693789958954,0.0062308587,0.0,0.3883358617,0.1507050721
PICK1,0.1329977417,0.1496176471,0.0,0.5017930269241333,0.1225104402,0.0,0.1475295039,0.15063548
RAB11FIP5,0.2576737224,0.1041579892,0.0,0.0052561028860509396,0.3394406108,0.0,0.3463348046,0.1504090328
UBA5,0.3674469188,0.1901087637,0.0,0.2718629837036133,0.0907214441,0.0,0.1287197188,0.1498371184
RAB3B,0.4544298172,0.0499010484,0.0795184697,0.2778640389442444,0.0912485687,0.0,0.0944883013,0.1496357492
NAPA,0.0521372665,0.0601649956,0.0,2.0055999812029768e-06,0.4850529898,0.0,0.4496589669,0.1495737463
STX18,0.2749982852,0.2906518385,0.0,0.026691699400544167,0.0308882995,0.0,0.4201792867,0.149058487
EDEM2,0.2272572173,0.0215358292,0.0,0.09794028103351593,0.434223469,0.0,0.2590236122,0.1485686298
ARHGAP24,0.4995727119,0.1352663069,0.0,0.02931639924645424,0.1491528443,0.0,0.2119758187,0.1464691544
RUFY1,0.1555645368,0.2837567937,0.0,0.03262975439429283,0.2631120158,0.0,0.2849024535,0.1457093649
OS9,0.137576871,0.0994177048,0.0,0.17593221366405487,0.2844471652,0.0,0.3212505936,0.1455177926
GALNT16,0.4640289438,0.3465721231,0.0,0.0553879477083683,0.0831276614,0.0,0.0678351737,0.1452788357
NDE1,0.2927300567,0.1293184887,0.0,0.390573114156723,0.0465007763,0.0,0.1565318179,0.1450934648
DNMBP,0.2812113891,0.1917193014,0.0,0.0036844671703875065,0.2099500901,0.0,0.3257200113,0.1446121799
RAB5A,0.1476565675,0.0885744538,0.0,0.017533838748931885,0.2956820747,0.0,0.4566821934,0.1437327326
PIGU,0.1517283979,0.2345824294,0.0,0.0018860867712646723,0.2270446642,0.0,0.3861365639,0.1430540203
ALG1L2,0.3841736288,0.0722264097,0.0,0.021838368847966194,0.1881929759,0.0,0.3346288692,0.1430086075
HAS1,0.3368353842,0.3049578212,0.0,0.07829102128744125,0.1333845231,0.0,0.1463137511,0.1428260716
PARK2,0.3205933399,0.2216451111,0.0,0.05179627612233162,0.224984666,0.0,0.1763962514,0.1422022349
RAB28,0.2171603454,0.0612557439,0.0,0.3466247022151947,0.0815435751,0.0,0.2882518817,0.142119464
STX4,0.1646255746,0.2430942428,0.0,0.18176695704460144,0.2393915067,0.0,0.1620441917,0.1415603533
RAB40A,0.3700323574,0.0761246924,0.2837960602,0.09457453340291977,0.0834303022,0.0,0.0821507019,0.1414440925
SRPRA,0.4088094782,0.2093645325,0.0,0.15981541574001312,0.0361292867,0.0,0.1731601434,0.1410398366
GALNT3,0.1928923854,0.0902869015,0.3732860694,0.09921730309724808,0.091798344,0.0,0.1315344571,0.1398593515
SNAP25,0.2140967371,0.0969938109,0.4967804229,0.13643388450145721,0.0247136259,0.0,0.0083780561,0.1396280768
SRP19,0.2822066715,0.0380526841,0.0,0.008188667707145214,0.2822977777,0.0,0.3661867429,0.139561792
FBXO6,0.2941765325,0.3680862208,0.0,0.0448809452354908,0.042602354,0.0,0.2240426826,0.1391126764
EIF2S1,0.0998457921,0.2832153035,0.0,0.003266416024416685,0.0529635108,0.0,0.5287369739,0.1382897138
EXOC1,0.3316970805,0.0663000053,0.0,0.005626330617815256,0.2678609741,0.0,0.2953923892,0.1381252542
TMED8,0.223457091,0.1058825785,0.2416802605,0.1151438057422638,0.1820002813,0.0,0.0981472346,0.1380444645
STX8,0.3013106517,0.5108213179,0.0,0.07906374335289001,0.011726216,0.0,0.0555107041,0.1369189476
LMAN1,0.4284913822,0.0905032086,0.0,0.013047854416072369,0.2133385239,0.0,0.2109079745,0.1366127062
RAB8A,0.1565052203,0.1302824563,0.0,0.18165341019630432,0.2746128199,0.0,0.2119845581,0.1364340664
AP1M1,0.2203338096,0.0347156071,0.0,0.10107151418924332,0.2808860112,0.0,0.3161441591,0.136164443
RAB5C,0.0741123233,0.1514568797,0.0,0.0345519594848156,0.3094903273,0.0,0.3826300951,0.1360345121
RAB6B,0.2654884399,0.1592084835,0.0,0.069498710334301,0.1885969902,0.0,0.2690313336,0.1359748511
RAB37,0.1471284911,0.1075313752,0.0,0.08360790461301804,0.2328957917,0.0,0.3759815147,0.1353064396
RAB19,0.4250331735,0.1261776812,0.0,0.00039370718877762556,0.1364199087,0.0,0.2567375384,0.1349660013
B3GNTL1,0.4494144695,0.0763589043,0.0,0.01174833718687296,0.2570697378,0.0,0.1496241071,0.1348879366
TBC1D22B,0.2244855765,0.2039258664,0.0961262842,0.1409251093864441,0.1378736529,0.0,0.1394293294,0.1346808313
GXYLT2,0.2416309899,0.0661534079,0.4159083069,0.04075554385781288,0.0539199513,0.0,0.1231735564,0.1345059652
TBC1D10A,0.1140527468,0.1322348832,0.0,0.040200624614953995,0.419257811,0.0,0.2339923426,0.134248344
USO1,0.1711347438,0.1889794548,0.0,0.05000715330243111,0.3370392785,0.0,0.1907150475,0.1339822397
TBC1D15,0.1594829228,0.1180399932,0.0,0.5823143720626831,0.0658305552,0.0,0.0112931164,0.1338515657
MAP3K5,0.2882529472,0.0648154241,0.0,0.230540931224823,0.1241187079,0.0,0.2277521577,0.133640024
