GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
KDELR1,0.2219345992,0.0226782173,0.71238457,0.20664016902446747,0.1867910347,0.0,0.0323376214,0.1975380302
GGA1,0.0360714516,0.0011610701,0.0,0.0024589470122009516,0.6627209068,0.0,0.6797919796,0.197457765
PIGK,0.0312905938,0.0285847422,0.0,0.007728335913270712,0.596081895,0.0,0.6949372686,0.1940889765
GALNT15,0.528138764,0.1818234666,0.4707196242,4.518400146480417e-06,0.0397300779,0.0,0.1344234438,0.1935485564
RABGAP1L,0.1174217913,0.1322598667,0.0,0.36072033643722534,0.2906054455,0.0,0.4503488531,0.193050899
PRKCSH,0.1851022919,0.0148602567,0.0,0.0914759635925293,0.4621507523,0.0,0.5909915033,0.1920829668
PDIA3,0.2602093419,0.0609236095,0.0,0.0024897907860577106,0.4679726498,0.0,0.5282423284,0.1885482458
ARHGEF7,0.022869203,0.0558417055,0.0,0.003072634106501937,0.583038803,0.0,0.6504784265,0.1879001103
RAB11FIP3,0.0890049586,0.1543874642,0.0,0.00021047430345788598,0.3988235689,0.0,0.672830148,0.187893802
PGAP1,0.100721196,0.0136621185,0.0,0.00010271600331179798,0.5531392879,0.0,0.6382729934,0.1865569017
RAB11B,0.099793603,0.0414615258,0.1492307045,0.060703374445438385,0.4964538938,0.0,0.4521313527,0.1856820649
HAS1,0.5308446392,0.0427944654,0.5858770197,0.00028061988996341825,0.0562506472,0.0,0.082102549,0.1854499915
RAB37,0.2161200509,0.0446484432,0.0,0.0485810786485672,0.4220798552,0.0,0.5661023439,0.1853616817
RNF185,0.0516911994,0.0259609867,0.0,0.3671911060810089,0.4028983704,0.0,0.4459582113,0.1848142677
TBC1D15,0.0528505449,0.0321610714,0.0,3.755919897230342e-05,0.5636487812,0.0,0.6434793418,0.1845967569
UBE2J1,0.0322282185,0.0104143388,0.0,0.00183633784763515,0.6267531715,0.0,0.6118869664,0.183302719
REPIN1,0.0390402327,0.0213422559,0.0,0.0008566001197323203,0.6477255111,0.0,0.5711349977,0.1828713711
INPP5B,0.0765654044,0.0,0.0,0.0037338687106966972,0.6033375222,0.0,0.5947206754,0.1826224958
TBC1D19,0.0249604385,0.0115556688,0.0,0.0,0.5757850226,0.0,0.6657357624,0.1825766989
TBC1D10C,0.254673556,0.0506653729,0.0787389143,0.028739606961607933,0.4238274805,0.0,0.4382519488,0.1821281256
LMAN1,0.0207258126,0.0598458803,0.0,0.0,0.533322781,0.0,0.6566724305,0.1815095578
AP1S1,0.2300154499,0.0062237286,0.0,0.038103774189949036,0.4679838592,0.0,0.5276016771,0.1814183556
DNAJB1,0.2184037454,0.016807255,0.0,0.03411111608147621,0.4796068289,0.0,0.5205980428,0.1813609983
SEC23A,0.002355206,0.0012280019,0.0,0.006663639098405838,0.5431801114,0.0,0.7103871665,0.180544875
STT3B,0.0353682353,0.0182728693,0.0,0.04274988919496536,0.592547802,0.0,0.5718170918,0.1801079839
DPM2,0.0442059697,0.0087280879,0.0,0.01847335509955883,0.4104483126,0.0,0.768932291,0.1786840023
TBC1D14,0.0048576123,0.038077636,0.0,1.9700000564171205e-07,0.497059216,0.0,0.7032201482,0.1776021156
ALG6,0.1912092356,0.0066424046,0.0,0.0,0.4184924133,0.0,0.6139411053,0.1757550227
ERP44,0.0275301922,0.0061643391,0.0,0.00029497500509023666,0.5325185227,0.0,0.6570951767,0.174800458
GIT1,0.0807474372,0.0735045928,0.0,0.001623293268494308,0.4836230443,0.0,0.5817659489,0.1744663309
RAB10,0.1126704456,0.0010264667,0.0,0.028070813044905663,0.3995380362,0.0,0.6791039979,0.1743442513
SSR4,0.073262819,0.0085319567,0.2730025416,0.0003600867057684809,0.3245920039,0.0,0.5297052206,0.1727792326
ROCK1,0.096654456,0.0144491116,0.0,0.0008162636077031493,0.566230621,0.0,0.5301017628,0.1726074593
ARFGEF1,0.0956091844,0.0215801764,0.0,0.20195773243904114,0.4260365686,0.0,0.4493305373,0.1706448856
RAB33B,0.0679602564,0.0588802669,0.0,0.0035856047179549932,0.4979206112,0.0,0.5637999078,0.1703066639
P4HB,0.1483016199,0.0183642941,0.0,0.0016319071874022484,0.3820517666,0.0,0.6394647089,0.169973471
GALNT11,0.0343271272,0.0280977371,0.0,0.011409450322389603,0.3758228868,0.0,0.7368587171,0.1695022741
GPAA1,0.1031014932,0.0058465734,0.0,0.0011134491069242358,0.4699460681,0.0,0.6009340668,0.1687059501
B3GNTL1,0.0319749456,0.0798033069,0.0,0.038639385253190994,0.481414839,0.0,0.5389151616,0.1672496626
ALG8,0.0313681249,0.020135007,0.0,6.938099886610871e-06,0.4682529269,0.0,0.6405931244,0.1657651602
RAB35,0.0997357267,0.0692450365,0.0,0.04629068821668625,0.4183542488,0.0,0.525145695,0.1655387707
CLTB,0.1176020194,0.0580010916,0.2754276529,0.0,0.2806161577,0.0,0.4253922955,0.1652913167
COPZ2,0.2101371504,0.0056385241,0.0975265843,0.008000137284398079,0.3099779804,0.0,0.5183274182,0.164229685
BAG2,0.2941555486,0.1165562865,0.0,0.12693214416503906,0.3078628603,0.0,0.2986232217,0.1634471516
UGGT2,0.0331654377,0.0108054356,0.0,0.0,0.5783251111,0.0,0.5197368836,0.1631475526
ALG12,0.048216289,0.0009044663,0.0,7.752400051685981e-06,0.6749618849,0.0,0.409198239,0.1618983759
ARHGDIA,0.0387067303,0.0156084703,0.2572809866,0.07494734972715378,0.3533524148,0.0,0.3891291856,0.1612893053
SSR2,0.1090463506,0.1115456822,0.0,0.06557407975196838,0.3790925128,0.0,0.4629023706,0.1611658566
BNIP1,0.0620581679,0.0,0.154393753,0.0,0.5298386263,0.0,0.3804050838,0.1609565187
STX1A,0.1904752888,0.133188964,0.0,0.06137349084019661,0.1932777327,0.0,0.5464459665,0.1606802061
QSOX2,0.1735692552,0.0485201818,0.0,0.10015424340963364,0.3417875865,0.0,0.4567008657,0.1601045904
RAB21,0.0886413523,0.0212893337,0.0,0.03150978684425354,0.4720200308,0.0,0.5067764264,0.1600338471
AP1G1,0.0281341432,0.0021915286,0.0,5.618700015475042e-06,0.5055031782,0.0,0.5820620829,0.1596995074
GALNT2,0.0736001869,0.0056890552,0.0,4.999700195185142e-06,0.398313974,0.0,0.6300065731,0.1582306841
VAMP8,0.0085652089,0.000908596,0.2867828118,0.0015206243842840195,0.3118177213,0.0,0.4922107351,0.1574008139
UBE2E3,0.0757702345,0.0025930057,0.0641715786,2.065740045509301e-05,0.3879652379,0.0,0.5624780696,0.1561426834
SNAP47,0.1794982613,0.0640465606,0.0,0.007449163123965263,0.3798344941,0.0,0.4615331098,0.1560516556
UBQLN2,0.0471798227,0.0364684828,0.0,0.004889683332294226,0.4709255525,0.0,0.5314960566,0.1558513711
WFS1,0.0838562056,0.0032111768,0.0,0.0,0.5320440573,0.0,0.4660143402,0.1550179686
ATF4,0.2353009489,0.0417442239,0.0,0.07239580899477005,0.3789096861,0.0,0.3466564983,0.1535724523
ARHGAP1,0.1086720121,0.0216059003,0.5251929718,0.10027600079774857,0.0636944699,0.0,0.254008379,0.153349962
RAB20,0.086071537,0.004618862,0.1648032499,0.02019895799458027,0.4147716525,0.0,0.3818613282,0.1531893697
SRP72,0.0696157927,0.0296302413,0.0,0.0,0.3588118897,0.0,0.6091982083,0.1524651617
SAR1A,0.1274838102,0.0683465369,0.0,0.020852770656347275,0.4917189488,0.0,0.3549503522,0.1519074884
RAD23B,0.1323190711,0.016703045,0.4139631935,0.0834459736943245,0.1568519037,0.0,0.2512373822,0.1506457956
SRP9,0.016974306,0.0068689857,0.213261235,0.21313802897930145,0.3384087274,0.0,0.2615625996,0.1500305547
RAB39A,0.1461593798,0.0249843805,0.4336391142,0.0007957849884405732,0.2027154843,0.0,0.2376094126,0.1494147938
GXYLT1,0.0457662768,0.0707821503,0.28653443,6.4631999521225225e-06,0.2959894581,0.0,0.3443001226,0.1490541287
RAB3D,0.0363647372,0.0275824742,0.0,0.031964048743247986,0.4919799741,0.0,0.4533390297,0.1487471806
AMFR,0.1263616993,0.009180244,0.0,1.3470000226334378e-07,0.4444504262,0.0,0.4533578368,0.1476214773
NAPB,0.0492768337,0.0422645511,0.0,0.0021909468341618776,0.4094337528,0.0,0.5247967297,0.1468518306
AP3B2,0.0840821817,0.0569108813,0.0,0.001187903224490583,0.3638007035,0.0,0.5188107239,0.1463989134
TBC1D30,0.030048503,0.0101925464,0.0,0.07759421318769455,0.4056169815,0.0,0.5003422527,0.1462563567
ARF5,0.0070067378,0.011663867,0.0,0.005279934499412775,0.4357612456,0.0,0.5560904994,0.145114612
HSPA1B,0.0918874053,0.0167986434,0.1514431329,0.0012812674976885319,0.2742368864,0.0,0.4798485797,0.145070845
UBA1,0.01122436,0.070889423,0.0,0.0009077343274839222,0.4276115672,0.0,0.4879400007,0.1426532979
LMAN2,0.0280178927,0.0030853037,0.0,1.834010072343517e-05,0.4053646822,0.0,0.5619054914,0.1426273872
PIGN,0.0350358838,0.0306519352,0.0,1.3473199942382053e-05,0.4146201088,0.0,0.5163863183,0.142386817
TBC1D23,0.0168981912,0.0,0.0,0.0005343963857740164,0.5185778726,0.0,0.4515058027,0.1410737518
ARFGAP1,0.0335841158,0.0329718811,0.0,0.033461641520261765,0.4887053767,0.0,0.3972033819,0.1408466281
SYVN1,0.0405721069,0.0,0.0,0.07300210744142532,0.4183356628,0.0,0.453655567,0.1407950634
RAB34,0.1845216622,0.0567925236,0.0,0.013936878181993961,0.2857167486,0.0,0.4431843818,0.1405931706
TBC1D7,0.2746928598,0.0233774811,0.438953571,0.05769183859229088,0.0887281573,0.0,0.0944635519,0.1397010657
BAX,0.0695108817,0.1309587225,0.0,0.00034633849281817675,0.386112295,0.0,0.3903887901,0.1396167183
NET1,0.2711963656,0.1467263202,0.1589276834,0.024130387231707573,0.2438147922,0.0,0.1307482258,0.1393633963
RAB5A,0.0497586421,0.0378402807,0.0,6.839649722678587e-05,0.3199833586,0.0,0.5667047015,0.1391936256
ALG1,0.031328003,0.0380078263,0.0,0.017202913761138916,0.3581450517,0.0,0.5257849832,0.1386383969
USE1,0.0405852785,0.0060536455,0.0,0.010662876069545746,0.3830523993,0.0,0.5289371676,0.1384701953
FBXO6,0.2071579409,0.2094727822,0.274434072,0.12372158467769623,0.0615975725,0.0,0.091466536,0.1382643555
POMT2,0.0855427931,0.0155369864,0.2661304624,0.0006861045840196311,0.1245178076,0.0,0.4743105757,0.1381035328
RAB22A,0.0308517964,0.0069400695,0.0,0.01167489867657423,0.4527130555,0.0,0.4645157483,0.1380993669
DOLK,0.3914822403,0.1121459758,0.0,0.0016621971735730767,0.2550603317,0.0,0.2051406038,0.1379273355
AP3S1,0.0583050617,0.0767509924,0.0,0.0004477041948121041,0.3646229294,0.0,0.4634198425,0.1376495043
UGGT1,0.0630098306,0.0545682785,0.0,0.005569043103605509,0.3888212739,0.0,0.4427071521,0.1363822255
B4GALNT1,0.2866242654,0.088123896,0.1953753084,0.0018201618222519755,0.1117210421,0.0,0.2693581409,0.1361461164
ARF4,0.021442727,0.043089765,0.0890532897,2.4448600015603006e-05,0.478382621,0.0,0.317784286,0.1356824482
TRAPPC9,0.0936572708,0.006705091,0.0,0.0,0.4813528268,0.0,0.3670750289,0.1355414596
SEC24C,0.0795668199,0.0227091857,0.0,0.0,0.5194807961,0.0,0.3263447446,0.135443078
PIGU,0.0503929966,0.0331058382,0.0,0.048339132219552994,0.3560692904,0.0,0.4413989209,0.1327580255
YWHAQ,0.0325018425,0.0592868369,0.176126373,0.0060416036285459995,0.2915709332,0.0,0.3633842447,0.1327016906
MICALL2,0.0721799882,0.0350113222,0.0,0.0006005535833537579,0.2212553642,0.0,0.5968175694,0.1322663997
SNAP29,0.0523539615,0.0126315778,0.0,0.0488126277923584,0.3933991611,0.0,0.4098397952,0.1310053033
RAB11FIP4,0.078364351,0.0134106753,0.290365568,0.0010956961195915937,0.2904648542,0.0,0.2429141124,0.1309450367
TMED8,0.0769332208,0.032918048,0.2638174249,9.366400263388641e-06,0.1960192811,0.0,0.3467960198,0.130927623
TBC1D8,0.0103040262,0.0325562912,0.0,0.015508724376559258,0.3426105212,0.0,0.5138237515,0.1306861878
USP6NL,0.057709346,0.0068061113,0.0056610079,0.38018593192100525,0.2109764791,0.0,0.2522783727,0.1305167498
ACAP3,0.0709314498,0.0117388684,0.0,0.034220099449157715,0.4576220105,0.0,0.3359360859,0.1300640734
AP3B1,0.0382978641,0.0031840874,0.0,6.513000130325963e-07,0.361727301,0.0,0.5061149223,0.1299035466
RER1,0.0207994128,0.0222955068,0.0,0.00010195869981544092,0.3905215073,0.0,0.4752036729,0.1298460084
ARAP1,0.0026496067,0.0463556361,0.0923824351,0.0034571026917546988,0.3974458395,0.0,0.3644077239,0.1295283349
B4GALT1,0.0472955075,0.0170816555,0.0,0.0018507905770093203,0.4213730517,0.0,0.4190851329,0.1295265912
SEC16B,0.0621502838,0.0499224433,0.0,0.0020993428770452738,0.2976507853,0.0,0.4924017099,0.1291749379
STX4,0.0698049374,0.0997614376,0.0485137902,0.03128837049007416,0.2030096504,0.0,0.4471481751,0.1285037659
TBC1D12,0.0306629702,0.0590599921,0.0,0.25112050771713257,0.2395310328,0.0,0.3171405671,0.1282164386
MAN1C1,0.0242852579,0.0,0.2454807115,0.0,0.2762213411,0.0,0.3511193418,0.1281580932
UBXN6,0.1250384675,0.0022742063,0.0,2.774999927623867e-07,0.2909217865,0.0,0.4772139325,0.1279212386
MGAT1,0.2606875545,0.0351545503,0.2267595236,0.0,0.1044786526,0.0,0.2665824592,0.1276661057
UBA7,0.0929777591,0.0674100769,0.2178573714,0.08340781927108765,0.2356592094,0.0,0.1884371359,0.1265356246
SKP1,0.122075633,0.0,0.0,2.5781400836422108e-05,0.4495575648,0.0,0.3108395151,0.1260712135
BCAP31,0.0333378782,0.0013763838,0.0,0.000924686377402395,0.312460646,0.0,0.530961154,0.1255801069
HSPA5,0.1840947052,0.0521478466,0.0,0.0025363382883369923,0.3290187263,0.0,0.3066347085,0.1249189036
ARF1,0.0850563212,0.0018195388,0.0,0.006246946286410093,0.3512750173,0.0,0.4254730291,0.1242672647
MON1A,0.0347634822,0.0574646896,0.1793992571,0.0,0.2506617197,0.0,0.3343744052,0.1223805077
DNAJC10,0.0355412765,0.0161771126,0.2100311006,6.223029777174816e-05,0.2641019132,0.0,0.3298377039,0.122250191
CYTH1,0.1481076228,0.0156438701,0.0,0.00044362820335663855,0.2026318298,0.0,0.4876489938,0.1220679921
LARGE1,0.1460484777,0.0,0.2158913678,0.09119248390197754,0.1780251407,0.0,0.2188954328,0.121436129
TRAM1,0.0367955152,0.0006871116,0.0,0.02902553603053093,0.3377470088,0.0,0.4428013949,0.1210080809
DNAJB2,0.0546955866,0.0,0.0,0.000413760804804042,0.3702262125,0.0,0.4216068625,0.1209917746
AP3S2,0.0204340883,0.0187828088,0.0292569351,0.0007220347761176527,0.3062943032,0.0,0.4705717911,0.1208659945
COPB1,0.0530461475,0.0,0.0,8.340000334783326e-08,0.394803756,0.0,0.3979042417,0.1208220327
WDR38,0.2198897424,0.0806046041,0.0,0.09122025966644287,0.2047658905,0.0,0.2489612651,0.1207773945
VCP,0.0736362766,0.0310623542,0.0,0.002686701714992523,0.2982734899,0.0,0.4327437758,0.1197717997
UBE2E1,0.0161808259,0.0370363066,0.0,0.015466326847672462,0.4488939695,0.0,0.3187106931,0.1194697317
HSPA1L,0.1534910121,0.0783884505,0.0,0.029412247240543365,0.2686162734,0.0,0.3055900912,0.1193568678
SEC61B,0.0458278733,0.0173673809,0.0504580722,0.0003132031997665763,0.4039301601,0.0,0.3175880481,0.1193549625
GGA2,0.0107282036,0.0254180798,0.2278387219,2.5960000016311824e-07,0.3991080177,0.0,0.1692491352,0.1189060597
MICAL1,0.0904663214,0.0124263072,0.0,2.4016001134441467e-06,0.3848284571,0.0,0.343120641,0.1186920183
AP1M1,0.0747013364,0.0450014567,0.1921741394,0.006870226468890905,0.3500185392,0.0,0.1575670754,0.1180475391
SGSM3,0.0848183031,0.0277523579,0.276918596,0.006704974453896284,0.2500588049,0.0,0.1731458148,0.1170569787
GLT8D2,0.0596091035,0.0056452231,0.176655417,0.15216553211212158,0.2099650728,0.0,0.2110426905,0.1164404341
DNAJB11,0.2733923442,0.1762970379,0.0,0.04873434826731682,0.1350518973,0.0,0.1788507837,0.1160466302
UBE2G2,0.1327348819,0.0180935423,0.0,0.0,0.3520818899,0.0,0.3051729482,0.115440466
UBE2D4,0.032201988,0.0348985116,0.0,0.12955710291862488,0.3936253656,0.0,0.2160462528,0.1151898887
ARHGAP5,0.0272536654,0.0592782721,0.0,0.00016228710592258722,0.3455287286,0.0,0.3722944905,0.1149310634
RABGAP1,0.0148285008,0.0490772355,0.0,0.0035735799465328455,0.2384935059,0.0,0.497024968,0.11471397
TMX2,0.0910297326,0.0423784376,0.0388946402,0.3021593391895294,0.1939987114,0.0,0.1337926306,0.1146076417
EXOC1,0.0269324113,0.0,0.0,0.09205657243728638,0.2282579872,0.0,0.4548786546,0.1145893751
OCRL,0.0374217201,0.008551884,0.0,2.215200083810487e-06,0.3383832099,0.0,0.41529062,0.1142356642
TMX4,0.0469543368,0.0801441013,0.0,0.007582410238683224,0.3088511188,0.0,0.3554050939,0.1141338659
GALNT18,0.0805431769,0.0099650143,0.2954514383,3.465999895979621e-07,0.1538585472,0.0,0.2556977291,0.1136451789
EDEM3,0.0272087015,0.0027569554,0.2893069366,0.0004219071997795254,0.247241983,0.0,0.2140488287,0.1115693303
MGAT4C,0.1016763562,0.0166461743,0.2003458287,3.227900015190244e-05,0.1942581634,0.0,0.2679144813,0.1115533261
TRAPPC5,0.0774872752,0.0602409521,0.0,0.007524591870605946,0.3121329082,0.0,0.3226244375,0.1114300236
TBC1D10B,0.0451631314,0.0406536576,0.4989073798,0.0027010038029402494,0.061036722,0.0,0.1307988959,0.1113229701
RAB38,0.0907762787,0.0043184667,0.0,0.039702240377664566,0.2438031142,0.0,0.3986094935,0.1110299419
PIK3C3,0.002355206,0.0164061139,0.0,2.23932001972571e-05,0.4034157175,0.0,0.3547303348,0.1109899665
RABGEF1,0.0879147995,0.0481081216,0.0,0.016662105917930603,0.4162849095,0.0,0.203810487,0.1103972034
IQSEC3,0.2272253509,0.1843161624,0.3037314358,0.0005717506865039468,0.0430857069,0.0,0.0123983465,0.1101898219
GBF1,0.0683750305,0.0057308128,0.4526753777,0.0010284599848091602,0.192911301,0.0,0.0483616252,0.1098689439
VAMP5,0.2042115601,0.0740649049,0.2573294687,0.014399228617548943,0.0930473407,0.0,0.1241807741,0.1096047539
SEC24A,0.0678482845,0.0052241125,0.0,2.5709999817991047e-07,0.3673243792,0.0,0.3219378111,0.1089049778
VTI1B,0.0861455998,0.0207634095,0.0,0.009777219966053963,0.2296481169,0.0,0.4151760049,0.108787193
PIGF,0.0596533363,0.0063284741,0.0,0.00019427230290602893,0.1896654418,0.0,0.5018895689,0.1082472991
SYTL2,0.0780296639,0.0672502493,0.0,0.03043520264327526,0.2730582365,0.0,0.3064113488,0.1078835287
PIGC,0.1092349441,0.1351536173,0.0,0.04625248163938522,0.2872907359,0.0,0.1725952874,0.1072181523
ALG9,0.1012630761,0.0354384206,0.0,0.029337983578443527,0.452008069,0.0,0.1305877665,0.1069479023
RABEP1,0.0477321746,0.0140281293,0.0,0.007730264216661453,0.303612285,0.0,0.3745281848,0.106804434
ARFGAP2,0.0498202567,0.0112549362,0.0,9.710700396681204e-06,0.3563601852,0.0,0.327577577,0.1064318094
POMT1,0.0456024277,0.0747563812,0.0,0.013942676596343517,0.2657004717,0.0,0.3429595105,0.1061373525
ATF6,0.0047945265,0.0,0.0,0.0,0.3351032776,0.0,0.3979344655,0.1054046099
MAP3K5,0.1119815801,0.007090893,0.0,0.0,0.3373555724,0.0,0.2778153197,0.1048919093
SVIP,0.0216271814,0.0035493002,0.0,5.02301991218701e-05,0.321632467,0.0,0.386601799,0.1047801397
DDOST,0.0358475646,0.0012310513,0.0,1.0275000477122376e-06,0.3414532429,0.0,0.3532527246,0.1045408016
HSP90AA1,0.0208158646,0.0094038817,0.0,0.005313478410243988,0.3125389574,0.0,0.3788571958,0.103847054
PIGB,0.2023523762,0.0129535393,0.0,0.030601877719163895,0.1281550896,0.0,0.3486496503,0.1032446476
IQSEC1,0.0573778395,0.0714210145,0.0,0.02126525714993477,0.2701818645,0.0,0.2942772891,0.1020747521
DNAJA2,0.0263079567,0.0408151053,0.2415490067,0.014995166100561619,0.2157910584,0.0,0.1704660928,0.1014177694
GLT8D1,0.1957929612,0.0572901145,0.0872054764,0.0005927945021539927,0.1964285129,0.0,0.1724204636,0.1013900462
RAB14,0.1143449305,0.0012143818,0.0,0.0,0.2385709528,0.0,0.3527507624,0.1009830039
HAS3,0.1835693303,0.0336304357,0.1907856897,0.044701170176267624,0.0892644592,0.0,0.1582534783,0.1000292233
ARHGEF6,0.1410894895,0.0600485628,0.0,0.23791344463825226,0.1593104441,0.0,0.0973346062,0.099385221
UBE2E2,0.0656135771,0.051641018,0.3049065646,1.4820000160398195e-07,0.0565725816,0.0,0.2159571519,0.0992415773
ARF3,0.0365483848,0.0,0.0,0.049620095640420914,0.3357214846,0.0,0.264836281,0.0981037494
EVI5L,0.0687386289,0.0358247794,0.0,0.002211853163316846,0.3780500644,0.0,0.2006300074,0.0979221905
TBC1D10A,0.0860154652,0.0162529755,0.0,6.798640242777765e-05,0.1798252362,0.0,0.4006264117,0.0975411536
RAB32,0.0427974573,0.0987327425,0.0,0.00027387638692744076,0.2136715126,0.0,0.3246083109,0.0971548428
ARFGEF2,0.103559833,0.0392055849,0.0,1.827699975365249e-06,0.2737726938,0.0,0.2630954531,0.0970907704
SEC24B,0.0277297466,0.0011512518,0.2241489905,5.612930181086995e-05,0.1860566356,0.0,0.2397053798,0.0969783048
