GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
SMCHD1,0.0307129272,0.036010408,0.0,8.359809726243839e-05,0.5585300099,0.0,0.5943843678,0.1742459016
ARFGAP2,0.0996067684,0.0114884988,0.0,0.26762083172798157,0.4262871226,0.0,0.4128849327,0.173984022
DOCK5,0.0682817839,0.0696624794,0.0,0.02964474819600582,0.5580930237,0.0,0.4870664644,0.1732497857
RAB42,0.1756145143,0.051059444,0.0,0.07066795974969864,0.4211106769,0.0,0.4935086179,0.1731373161
SPCS3,0.1376303613,0.0019807707,0.4061423013,0.2562907636165619,0.2765095794,0.0,0.1223506695,0.171557778
MCF2L,0.0053287413,0.0025912149,0.0,0.00014608280616812408,0.6308421465,0.0,0.5579171797,0.1709750522
UGGT1,0.0219810579,0.0,0.0,0.0,0.4787975233,0.0,0.6946193011,0.170771126
AMFR,0.0978836777,0.0058258873,0.0,0.5204216837882996,0.2322511412,0.0,0.3309509887,0.1696190541
ACAP1,0.3112881543,0.1196639117,0.0,0.006700392346829176,0.3371615005,0.0,0.410782043,0.1693708574
PSD2,0.1431481357,0.0547920221,0.0,0.00019256779341958463,0.4953983176,0.0,0.4889760671,0.1689295872
SEC63,0.0,0.0449709703,0.0,0.11248975247144699,0.42755992,0.0,0.5913140893,0.1680478189
RAB30,0.2887536212,0.1844848553,0.0,0.07391053438186646,0.2112154795,0.0,0.4146711915,0.167576526
UBE2D2,0.1949975677,0.0343314021,0.0,0.0038155994843691587,0.5834387015,0.0,0.3559834515,0.1675095318
RALBP1,0.1234920336,0.0019814552,0.0,0.04308386892080307,0.5178653975,0.0,0.4847205821,0.167306191
PIGP,0.0995386256,0.03061598,0.0,0.0008540445123799145,0.5087403986,0.0,0.5305285906,0.1671825199
KDELR1,0.1173238127,0.0177567956,0.0,0.13061188161373138,0.4277099081,0.0,0.4768681918,0.1671815128
RAB27A,0.1813531579,0.0521043012,0.0,2.6492200049688108e-05,0.467970916,0.0,0.4561208701,0.1653679625
AP1G1,0.0522477862,0.0580318229,0.0,5.144000283507921e-07,0.7140936208,0.0,0.3267127071,0.1644409216
BAG1,0.0791429101,0.0643236888,0.0,0.1251813918352127,0.4031886037,0.0,0.4771957216,0.1641474737
BET1L,0.0684736886,0.0067125366,0.0,0.03219528868794441,0.5277344217,0.0,0.5138141898,0.1641328751
RAB11FIP2,0.1732631624,0.0425244827,0.0,0.8471618294715881,0.0737105855,0.0,0.0098137722,0.163781976
B4GALNT1,0.3852961807,0.078434933,0.0,0.00040391850052401423,0.3211846397,0.0,0.3599312533,0.163607275
AP3S1,0.1441962418,0.1169911633,0.0,0.0013851193943992257,0.4217481518,0.0,0.4557209682,0.1628630921
VAMP3,0.0777698472,0.0308947513,0.0,0.0014444467378780246,0.5648527115,0.0,0.4624126945,0.1624820645
TBC1D12,0.1396650517,0.0025064954,0.0,0.0008303978247568011,0.5983664355,0.0,0.3952532847,0.1623745236
PGAP1,0.0219362786,0.0115408822,0.5929871268,5.457899987959536e-06,0.3693249681,0.0,0.1383003451,0.1620135798
NCKIPSD,0.1084682996,0.0154323444,0.2854632627,0.16875602304935455,0.2823962656,0.0,0.2724946621,0.1618586939
STX19,0.2948973293,0.1113371745,0.2502462933,1.604999937399043e-07,0.218242466,0.0,0.2540819291,0.1612579075
SEC62,0.1230880671,0.0582134334,0.0830942499,0.017386147752404213,0.517934345,0.0,0.3256314444,0.1607639554
TRAPPC6A,0.0926858791,0.0580990187,0.0,0.016465628519654274,0.4961788064,0.0,0.4545401711,0.1597099291
CYTH1,0.1507592992,0.0,0.0,0.0063789160922169685,0.5176756369,0.0,0.4390930408,0.1591295561
INPP5E,0.1340252955,0.0847445324,0.0,0.15084710717201233,0.3877095892,0.0,0.3499154421,0.1581774238
IQSEC3,0.3486637912,0.0925150218,0.0,0.011771551333367825,0.3373567284,0.0,0.3127644297,0.1575816461
RAB41,0.1106736612,0.0170895072,0.0,0.006659030914306641,0.5069904674,0.0,0.4598892548,0.1573288459
DOLK,0.1419618406,0.0,0.2850771471,8.18624030216597e-05,0.3111996016,0.0,0.3588881938,0.1567440922
AGAP2,0.2081033576,0.0411427785,0.0,0.00051410699961707,0.42346206,0.0,0.422922893,0.1565921709
GPLD1,0.1639647372,0.0719018517,0.0,0.0,0.391011961,0.0,0.464800424,0.1559541391
AP1S2,0.0597960901,0.062926241,0.0658346628,0.0,0.4295112354,0.0,0.4681933726,0.1551802288
DNAJC3,0.0103910456,0.0184605764,0.0,0.00042268040124326944,0.5138256505,0.0,0.542984522,0.155154925
EVI5L,0.1226320977,0.0365118863,0.0,0.006089614238590002,0.4521672275,0.0,0.4648100404,0.1546015523
RER1,0.1382065706,0.0131129267,0.0,0.0,0.4622647261,0.0,0.4682915495,0.1545536818
UBE2G2,0.0356460499,0.0556099254,0.0,0.0,0.5108887529,0.0,0.4787403148,0.154412149
TBC1D7,0.2036770016,0.0763166912,0.0,0.0020703335758298635,0.3586520501,0.0,0.4355962671,0.1537589062
CALR,0.073374364,0.0418334062,0.0,0.000768967205658555,0.4250855152,0.0,0.5349093572,0.15371023
SNAP29,0.1612085016,0.0628244047,0.3393840356,0.015819072723388672,0.2202261456,0.0,0.2760156889,0.1536396927
ARFIP2,0.1495875762,0.0646242119,0.0,0.3205559253692627,0.324820321,0.0,0.2144392344,0.153432467
STT3B,0.0462458622,0.0229587586,0.1514540397,1.758250073180534e-05,0.4842756611,0.0,0.3688527439,0.153400664
TRAPPC2,0.2769707212,0.0333234278,0.0,0.0004620912077371031,0.3589401858,0.0,0.3967881038,0.1523549328
VAMP7,0.0063944896,0.0099333779,0.0,0.00546092027798295,0.5266630834,0.0,0.5105051264,0.1512795711
DNAJB12,0.1789053857,0.0157868078,0.0,9.8347598395776e-05,0.5250819707,0.0,0.3383210946,0.1511705152
SELENOS,0.0861606174,0.0295703576,0.0,2.6170000637648627e-06,0.4501861883,0.0,0.4836867767,0.1499437939
PIGX,0.1481205384,0.0012768636,0.0,0.009778697974979877,0.5249850493,0.0,0.3611496471,0.1493301138
RAB3A,0.0838509742,0.0185416402,0.240922275,0.003152592806145549,0.2950733787,0.0,0.3992555343,0.1486851993
SSR4,0.1060181189,0.005926903,0.0,0.0005060207913629711,0.5152952927,0.0,0.4100096665,0.1482508574
MICALL2,0.0626564956,0.0504601566,0.0,0.004771088249981403,0.5458130684,0.0,0.3735254381,0.1481751781
PDIA4,0.1159822818,0.0476628166,0.3725916254,4.2812600440811366e-05,0.2884747137,0.0,0.2114831224,0.1480339104
VAMP4,0.3654279419,0.0115028036,0.0,0.0018590213730931282,0.2658039344,0.0,0.3915940208,0.1480268174
STX4,0.221519112,0.0356565657,0.0,0.08028773963451385,0.2938679688,0.0,0.4044837047,0.1479735844
TMX2,0.227129703,0.0297038743,0.0,0.033864349126815796,0.2034833925,0.0,0.5370288539,0.147315739
ARF3,0.3571166841,0.079807536,0.0,0.009362214244902134,0.2156017925,0.0,0.3683530698,0.1471773281
RAB39B,0.2230509249,0.1367964683,0.3500663878,0.11667091399431229,0.0444304969,0.0,0.157761315,0.1469680724
CRYAB,0.2722224318,0.0608374727,0.2612254828,0.284658819437027,0.0926299437,0.0,0.0570800308,0.1469505973
ERLEC1,0.0870055591,0.0,0.0,0.009681971743702888,0.4857014103,0.0,0.445827412,0.1468880504
NET1,0.1081007008,0.0,0.0,0.07061951607465744,0.4178731237,0.0,0.4303865572,0.146711414
RAB24,0.097490325,0.0390939835,0.0,0.0008200511219911277,0.3659971887,0.0,0.5203509584,0.1462503581
RAB25,0.2493305948,0.0075070481,0.0,0.0009227020782418549,0.3713466589,0.0,0.3931049889,0.1460302847
RAB11FIP3,0.2078853163,0.2095180404,0.2569711288,0.002060649450868368,0.1026254105,0.0,0.2392715956,0.1454760202
TMED2,0.1411998057,0.0111703965,0.0,0.0764574259519577,0.4078554678,0.0,0.380278045,0.145280163
EIF2AK2,0.1623906618,0.0420381656,0.0,0.0005885884165763855,0.3888797919,0.0,0.420506315,0.144914789
ERN1,0.0915655384,0.0462903208,0.0,0.029825538396835327,0.399186226,0.0,0.4474918521,0.1449084965
MICAL1,0.0997272651,0.0277786155,0.2892068286,5.748599960497813e-06,0.3630600838,0.0,0.2327255534,0.1446434421
TBC1D13,0.1208846242,0.0094119223,0.0,1.3136100278643426e-05,0.5066119062,0.0,0.3741027627,0.1444320502
CUL1,0.1527293688,0.0540014748,0.0,0.0013948410050943494,0.5092175765,0.0,0.2910778094,0.1440601529
TBC1D19,0.0470927514,0.0117760976,0.0,0.003912380896508694,0.4595135205,0.0,0.4859862061,0.1440401366
SPCS2,0.1410579084,0.0218927253,0.0,0.3655175566673279,0.2364107322,0.0,0.228659633,0.1419340794
PSD,0.1174495791,0.0927283924,0.1999820214,0.03699193894863129,0.2536133624,0.0,0.2900525931,0.1415454125
EXOC5,0.0095917344,0.0189042076,0.0,0.05185617879033089,0.5200865399,0.0,0.3878661525,0.1411864019
PLAA,0.0360752061,0.0483372584,0.0,0.00031098650651983917,0.4302514153,0.0,0.4718804708,0.1409793339
ALG9,0.3083379775,0.0517657585,0.1306801876,0.14450603723526,0.1525891197,0.0,0.1983730406,0.1408931602
ALG6,0.119192097,0.0368296744,0.0,2.764310011116322e-05,0.4011507887,0.0,0.4239174164,0.1401596599
TMX3,0.3354588917,0.1389823116,0.0,7.300230208784342e-05,0.1117974556,0.0,0.3884725366,0.1392548854
GXYLT1,0.1744567098,0.0752447732,0.0,0.0,0.3560788795,0.0,0.3687445981,0.1392178515
REPIN1,0.0400230734,0.0577363354,0.0,3.1532999855699018e-06,0.4268642029,0.0,0.4478348117,0.1389230824
RAB44,0.1850070538,0.1051613314,0.2435274418,0.0014589376514777541,0.1617066855,0.0,0.2733440275,0.1386007825
RAB8B,0.0366140621,0.0027310372,0.0,0.06255396455526352,0.4370905822,0.0,0.4291503754,0.1383057174
PAK1,0.154202624,0.012245558,0.0,0.056732743978500366,0.4563392184,0.0,0.2879716385,0.1382131118
SEC24C,0.2145976716,0.0626565705,0.0,0.0,0.3861543959,0.0,0.2976932847,0.1373002747
EDEM2,0.094651803,0.0495712011,0.1335663665,0.017425846308469772,0.302057696,0.0,0.363796399,0.137295616
ACAP3,0.2820824475,0.0622628117,0.0,6.227999733710021e-07,0.3480729456,0.0,0.2677216555,0.1371629262
UBE2D3,0.1358880736,0.0204326587,0.0,0.037826452404260635,0.2890231713,0.0,0.4750505484,0.1368887006
SVIP,0.6446122924,0.1453143598,0.0,0.0006025690236128867,0.1514227487,0.0,0.0157904317,0.1368203431
USE1,0.1205557609,0.0197978097,0.0,0.004046984948217869,0.6020207703,0.0,0.2106704839,0.1367274014
UBE2E3,0.0396325136,0.0104424615,0.0397733761,0.0,0.4379863074,0.0,0.4273013827,0.1364480059
RAB11FIP4,0.0754587833,0.0033436644,0.0,0.022214744240045547,0.3712004156,0.0,0.4826182937,0.1364051287
TBC1D22B,0.166742548,0.0150983606,0.0,3.2308398658642545e-05,0.3233779931,0.0,0.4451690297,0.13577432
SEC61G,0.2382212511,0.0351365277,0.5033466108,0.006393079645931721,0.0160303508,0.0,0.1502985897,0.1356323442
EIF2AK4,0.3148346171,0.234723088,0.0,0.014553439803421497,0.2066667076,0.0,0.1769903236,0.1353954537
MAN1B1,0.2659133755,0.0232811259,0.0,0.1000576987862587,0.2186094203,0.0,0.3369445959,0.1349723166
CLTC,0.1911503928,0.0449531398,0.0,0.00047487899428233504,0.3842041097,0.0,0.3204063041,0.1344555465
HSPA2,0.2005241127,0.0399873796,0.0,0.14317259192466736,0.2927565599,0.0,0.2623602913,0.1341144193
STX18,0.016252661,0.0949570574,0.2814167272,8.743999728721974e-07,0.1758559846,0.0,0.3676710659,0.1337363386
SPCS1,0.1042038295,0.0110950638,0.0,0.34201568365097046,0.1638700136,0.0,0.3148344053,0.1337169994
AKAP10,0.0977505649,0.0788229887,0.0,0.006969071924686432,0.3452606605,0.0,0.3988194206,0.1325175295
CYTH2,0.1708594289,0.0996164832,0.3102399377,0.07781417667865753,0.1447627592,0.0,0.1213567984,0.1320927977
ALG1,0.0531221367,0.0,0.0688985991,0.007840917445719242,0.4249391518,0.0,0.3693325919,0.1320190567
HERPUD1,0.4199110348,0.1047177035,0.0,0.04660739377140999,0.2016845125,0.0,0.1504941319,0.1319163966
SEC16A,0.0416919443,0.0024473534,0.0477775545,1.5153999811445829e-05,0.3671915714,0.0,0.46246675,0.1316557611
RASEF,0.1475344046,0.0400795236,0.1501709065,0.0,0.2992726472,0.0,0.284276057,0.131619077
DNAJB1,0.086958489,0.0078881274,0.0,0.0543183796107769,0.4160265427,0.0,0.350367951,0.1307942128
TBC1D10A,0.1896988,0.0136910837,0.0,0.002029258059337735,0.2667293959,0.0,0.4236222773,0.1279672593
A3GALT2,0.260323415,0.0071029523,0.0,2.267439958814066e-05,0.2240929099,0.0,0.4019655688,0.1276439315
STX1B,0.1634409655,0.0462323642,0.0,0.0060316151939332485,0.3303286441,0.0,0.3468860978,0.1275599553
RAB36,0.3201129932,0.0740255906,0.0,2.2480000438918069e-07,0.223918479,0.0,0.2741356737,0.1274561373
PIGL,0.1105822401,0.0914557006,0.0,0.040359366685152054,0.3730913605,0.0,0.276066639,0.1273650438
UBE2J1,0.0964712643,0.0106192036,0.0,0.0013613225892186165,0.4061673205,0.0,0.3752404985,0.1271228014
LMAN1,0.0552612552,0.0521333497,0.3896587549,0.029191667214035988,0.1863037528,0.0,0.1740937079,0.1266632125
DNMBP,0.4508484542,0.0652114256,0.0,0.1268758922815323,0.0477285434,0.0,0.1932330479,0.1262710519
ARFGEF2,0.0565572759,0.0,0.0,0.05263226106762886,0.3548638902,0.0,0.4185317358,0.1260835947
ARHGEF6,0.0407478432,0.002361934,0.0,0.16481409966945648,0.3319319629,0.0,0.3422303786,0.1260123169
RAB2B,0.2558666145,0.0074609323,0.0,0.0001539366930956021,0.3260599298,0.0,0.2924915447,0.1260047083
RPN1,0.0197163429,0.0,0.0379519887,0.4114144444465637,0.3312441333,0.0,0.0814898957,0.1259738293
SEC24B,0.2680403524,0.0025010551,0.0,0.0026323641650378704,0.2017155809,0.0,0.4064201433,0.1259013566
RABEP1,0.1145789978,0.0145697847,0.0,0.0016738036647439003,0.3412011249,0.0,0.4075532763,0.1256538553
DNAJC10,0.1179934616,0.0070378196,0.0,0.07647392898797989,0.362538426,0.0,0.3123269775,0.125195802
MAP3K5,0.1578301221,0.0342916762,0.0,0.2506355941295624,0.2660327349,0.0,0.1673588261,0.1251641362
TRAPPC3,0.0423190873,0.0167703387,0.0,0.03797551989555359,0.3849216493,0.0,0.3906427074,0.1246613289
LMAN2,0.0974554123,0.0228438631,0.0,0.02701191045343876,0.2778791503,0.0,0.4389115694,0.1234431294
