GeneNames,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,XGBRegressor,SVR,LassoRegression,RidgeRegression,Average
DNAJC1,0.1824741372,0.6288703743,0.1144307164,0.003052583895623684,0.0574178032,0.0,0.0804355584,0.1523830248
ERP29,0.6546549358,0.0,0.0,4.711700057669077e-06,0.2134476594,0.0,0.1866009116,0.1506726026
USE1,0.6200783264,0.0250220665,0.0,1.5610000048127404e-07,0.2023397006,0.0,0.2014243921,0.149837806
GALNT16,0.0844738557,0.0149826405,0.0,0.0,0.4645103272,0.0,0.4826491206,0.1495165634
PSD,0.0982655056,0.0496880512,0.0194824374,2.515299911465263e-06,0.4572887293,0.0,0.4202893236,0.1492880803
RAB3D,0.0,0.033700235,0.0,0.0,0.5113602711,0.0,0.497774333,0.1489764056
RAB11FIP3,0.3367029629,0.2962243581,0.0,0.0,0.196626539,0.0,0.2074684263,0.1481460409
IQSEC2,0.2711079912,0.4456345375,0.0,0.0005996561958454549,0.1675293527,0.0,0.1480543635,0.147560843
TBC1D19,0.3500826414,0.3563841383,0.0,6.374799795594299e-06,0.1720228005,0.0,0.1492942013,0.1468271652
TRAPPC6B,0.0,0.5270577395,0.4005243509,0.00018056669796351343,0.0572756688,0.0,0.0345971672,0.1456622133
RAB13,0.0890316731,0.0,0.0,0.22093677520751953,0.3430488938,0.0,0.3634160492,0.1452047702
TRAPPC4,0.2259949905,0.0168265362,0.0,0.0,0.4106420026,0.0,0.3606296538,0.1448704547
RAB33A,0.2294475728,0.1043806922,0.3390637078,0.0,0.1646487257,0.0,0.1753525431,0.1446990345
MAN1C1,0.034073488,0.0296063471,0.0,0.00037696180515922606,0.4846069435,0.0,0.4559014679,0.1435093155
SSR1,0.2568659755,0.0,0.0,0.0,0.3734042003,0.0,0.3679949817,0.1426093082
RAB31,0.1653214586,0.0672751809,0.3089630237,0.0,0.2470649791,0.0,0.2070216568,0.1422351856
UGGT2,0.0600642026,0.0,0.0,0.5613469481468201,0.175762508,0.0,0.1977724721,0.1421351615
TBC1D2,0.0,0.0797752339,0.0075806064,0.0,0.4374854747,0.0,0.4543617952,0.1398861586
CYTH2,0.0181015405,0.0,0.1910281134,4.1993000195361674e-05,0.390360795,0.0,0.3762650333,0.1393996393
CRYAB,0.0,0.3131174714,0.0536918653,0.0,0.3255054528,0.0,0.2752876698,0.1382289228
UFD1L,0.3218051645,0.1410152921,0.0,0.0,0.2442029712,0.0,0.2596311851,0.1380935161
HAS3,0.0,0.2066146664,0.0,0.060672055929899216,0.3359163584,0.0,0.3504319056,0.1362335695
SNAP29,0.3695202473,0.0787392891,0.0,0.0,0.2446937479,0.0,0.2560697295,0.1355747163
ARHGAP1,0.0,0.0152535488,0.0,0.0,0.4631727855,0.0,0.4660385769,0.1349235587
RAB3IL1,0.0,0.0,0.6522269042,6.879000125081802e-07,0.153587154,0.0,0.1320714719,0.1339837454
PSD2,0.2054882114,0.1329716701,0.0787462559,0.0,0.2538499502,0.0,0.2646514179,0.1336725008
TRAPPC6A,0.0,0.0,0.1622681997,0.008712613955140114,0.3652284009,0.0,0.384568498,0.1315396732
TMX2,0.5277080045,0.0,0.3492011695,0.0,0.0352985823,0.0,0.0058092016,0.1311452797
ALG12,0.0830372255,0.0,0.1781234425,1.625000010108124e-07,0.3401194323,0.0,0.3050837113,0.1294805677
AP3S2,0.1941864307,0.2150969176,0.0,9.539999723529036e-08,0.2396489871,0.0,0.2435762116,0.1275012346
TRAPPC1,0.0,0.0,0.1448818553,0.0,0.3604605121,0.0,0.3818145159,0.1267366976
EIF2S1,0.3515421618,0.074999374,0.0,0.2537696361541748,0.1055678013,0.0,0.0884466424,0.1249036594
SEL1L,0.0,0.5403395323,0.0,2.1452999135362916e-05,0.1618914561,0.0,0.16382678,0.1237256031
UBE2G1,0.0,0.0,0.1976195819,0.0,0.3429497816,0.0,0.3250072772,0.1236538058
DERL2,0.1499955346,0.1902794245,0.0,0.0016260035336017609,0.2609113064,0.0,0.2615971706,0.1234870628
GALNT15,0.0,0.1313545547,0.0,4.231800176057732e-06,0.3744630954,0.0,0.3562466432,0.1231526464
ACAP3,0.0618038311,0.0,0.0,0.0,0.3978214481,0.0,0.3975895543,0.1224592619
RAB5B,0.1073389595,0.2314181465,0.0381158879,1.531000037857666e-07,0.2391786046,0.0,0.2319198585,0.1211388014
GALNT5,0.4172023979,0.0117841113,0.0,0.0,0.201969715,0.0,0.2163790081,0.1210478903
DNAJB12,0.2126725928,0.0714942464,0.1041356284,0.0,0.2321465404,0.0,0.2237118733,0.1205944116
RABEP1,0.2343248336,0.0,0.2842164837,0.0,0.1650503227,0.0,0.1526844119,0.1194680074
STX4,0.1242397796,0.2129763194,0.0532036636,0.0,0.2274305137,0.0,0.2121641467,0.118573489
AP3M2,0.4287065458,0.2103859209,0.0,0.001808332628570497,0.0948638918,0.0,0.093483601,0.1184640417
RAB4A,0.0,0.0,0.0,1.6889000562514411e-06,0.4040623371,0.0,0.424181676,0.1183208146
PDIA2,0.0,0.0,0.0,3.740199827007018e-05,0.4267170233,0.0,0.398645034,0.1179142085
MGAT5,0.4891818732,0.0,0.1685054261,0.022908572107553482,0.07275177,0.0,0.0712710563,0.1178026711
RBSN,0.4981744401,0.0,0.0,0.010538642294704914,0.1637291512,0.0,0.1520519226,0.1177848795
PAK1,0.0,0.0,0.0,0.04026008024811745,0.4071731395,0.0,0.376411756,0.1176921394
HSPA4L,0.0,0.0,0.0,1.8498000144973048e-06,0.4162587379,0.0,0.4060590762,0.1174742377
UBE4B,0.1820802015,0.0,0.0,1.716000070928203e-07,0.3203578886,0.0,0.3145188493,0.1167081587
ARHGAP5,0.4888838025,0.0,0.2271024275,1.0189999954945961e-07,0.0518052228,0.0,0.0434230038,0.1158877941
NET1,0.0406628808,0.0,0.0,0.0,0.3652663968,0.0,0.3979417427,0.1148387172
GALNT14,0.2115924212,0.0,0.0642139759,3.171239950461313e-05,0.2817630426,0.0,0.2439964416,0.114513942
CYTH1,0.0992998793,0.0,0.0428636238,0.0012831763597205281,0.3423299823,0.0,0.3153124734,0.114441305
PIGL,0.0977483187,0.0,0.0,0.0,0.3550595609,0.0,0.3465526595,0.1141943627
ALG3,0.0965675014,0.0,0.0,2.9024999093962833e-05,0.3488884305,0.0,0.3477741833,0.1133227343
HERPUD1,0.1800006217,0.1346470091,0.0,1.215999958503744e-07,0.251664704,0.0,0.2189921404,0.112186371
TBC1D10A,0.0,0.0,0.0234513672,0.00020676350686699152,0.388964253,0.0,0.3680668989,0.1115270404
CYTH4,0.2361686407,0.4264084017,0.0,1.9694300135597587e-05,0.0607147155,0.0,0.0567003164,0.1114302527
ABO,0.0289624648,0.0,0.0123146241,0.0,0.3846431148,0.0,0.3516151375,0.1110764773
SEC24C,0.0,0.3712175696,0.0,0.0,0.2121329862,0.0,0.1909873031,0.1106196941
YKT6,0.2675357228,0.2827361507,0.0,0.0063387989066541195,0.0999794048,0.0,0.1170693018,0.1105227684
VTI1A,0.0,0.0,0.3400741553,0.0,0.2138702252,0.0,0.2142204463,0.1097378324
GALNT11,0.0,0.0,0.0107902289,3.5880000837096304e-07,0.3789715579,0.0,0.3762200889,0.1094260335
RALBP1,0.0,0.0350308931,0.0101023521,7.860909681767225e-05,0.3540374096,0.0,0.3649196466,0.1091669872
MAN2A2,0.0,0.0,0.0,0.0,0.3872698464,0.0,0.3762526117,0.1090746369
AGAP1,0.0,0.0175735257,0.0,0.0807894691824913,0.3054768747,0.0,0.3550798885,0.1084171083
GXYLT1,0.1206769367,0.0,0.0,0.0,0.3158999139,0.0,0.3219320514,0.1083584146
AGR3,0.058183523,0.093598422,0.0,0.0,0.3173357212,0.0,0.2868572921,0.1079964226
SPCS3,0.1869180813,0.1673793836,0.2772722316,0.0,0.0628655285,0.0,0.0606731834,0.1078726298
RABGEF1,0.0181015405,0.1978364937,0.1245148481,0.0,0.2127855825,0.0,0.1990884233,0.1074752697
RAB32,0.034392927,0.0,0.176142915,0.2535894811153412,0.1619576787,0.0,0.125391346,0.1073534783
GALNT2,0.0,0.0,0.0,0.0,0.3559639069,0.0,0.3894215049,0.1064836303
DOCK5,0.0543046215,0.0,0.0,0.0,0.3503652582,0.0,0.3399967548,0.1063809478
ARFIP2,0.2985030227,0.0,0.0,0.0,0.2174785532,0.0,0.2275275184,0.1062155849
TBC1D10B,0.2488281968,0.0,0.1443666911,0.0,0.1698817222,0.0,0.1774330263,0.1057870909
GALNT12,0.585389864,0.0,0.0,0.0,0.0761386997,0.0,0.0780796743,0.1056583197
RAB28,0.0,0.0446498367,0.1544272219,0.0,0.2571085291,0.0,0.2812546874,0.1053486107
RER1,0.0,0.0,0.0,8.815200089884456e-06,0.3850105467,0.0,0.3439140745,0.1041333481
GBGT1,0.4879509988,0.0,0.0,0.0,0.1065772355,0.0,0.1319838022,0.1037874338
UBE2J1,0.399814955,0.0,0.0,0.0,0.1784428804,0.0,0.1478878307,0.1037350952
STX2,0.2950600898,0.0,0.0,3.959119931096211e-05,0.2141384671,0.0,0.2127339163,0.1031388663
PIGX,0.0,0.0708187549,0.0,0.002728004241362214,0.3125624737,0.0,0.3337835072,0.10284182
DNAJC5B,0.108609243,0.1208700042,0.0,0.0,0.2349668863,0.0,0.2501661099,0.1020874633
PARK2,0.0,0.0,0.6410742618,0.0,0.0245045497,0.0,0.0481964137,0.1019678893
RAB3B,0.0,0.0188843926,0.0,1.1960000279032101e-07,0.3426678747,0.0,0.3491399427,0.1015274757
MYO5B,0.598357207,0.0346671563,0.0,0.0,0.0531331557,0.0,0.0221605363,0.1011882936
UBE2J2,0.0,0.0,0.225329501,0.0004898624029010534,0.2593940744,0.0,0.2207237,0.1008481625
TBC1D12,0.1318826522,0.18329657,0.2261976748,0.0,0.0865150056,0.0,0.0754977255,0.1004842326
NPLOC4,0.2622137439,0.0,0.0,0.10336360335350037,0.1660982269,0.0,0.1716734848,0.100478437
RAB27A,0.1480996606,0.0,0.0,0.04179126396775246,0.2561712707,0.0,0.2534427385,0.0999292763
ERO1B,0.0482707747,0.0,0.0,0.0021414891816675663,0.3149792585,0.0,0.3328144378,0.0997437086
PSD3,0.0271523108,0.0253805245,0.0,0.0,0.3296985837,0.0,0.3152262873,0.0996368152
RAB21,0.0,0.3727368841,0.0,0.0012959052110090852,0.1686583272,0.0,0.1534428454,0.0994477088
PIGZ,0.2556156932,0.0845714374,0.0,0.0,0.1704645151,0.0,0.1815474934,0.0988855913
ARAP3,0.0,0.0,0.0,0.0,0.3574345242,0.0,0.3344053957,0.0988342743
SAR1A,0.4069071506,0.0413924448,0.0,1.7577400285517797e-05,0.1386078227,0.0,0.1022592365,0.0984548903
RABGAP1,0.0,0.0,0.0,8.198399882530794e-06,0.3609814026,0.0,0.3279658326,0.0984222048
UBQLNL,0.0,0.1321097795,0.0,9.301100362790748e-06,0.2689294021,0.0,0.283311394,0.0977656967
ALG11,0.0,0.2091247393,0.0,0.0,0.24211467,0.0,0.2327521709,0.0977130829
KDELR2,0.0418359206,0.3267322922,0.0087420883,0.17702560126781464,0.0599295468,0.0,0.0651451062,0.0970586508
ERN1,0.304765996,0.0585788397,0.0657705217,0.0,0.1332302141,0.0,0.1142307571,0.0966537612
TBC1D9B,0.0622034755,0.1005964945,0.0121008142,0.0,0.2663150204,0.0,0.2335709514,0.096398108
FBXO8,0.1746320438,0.0,0.0,0.0,0.2587934627,0.0,0.2397036722,0.0961613112
GALNT13,0.2966813265,0.0,0.2212385528,0.00401238864287734,0.0698716937,0.0,0.0806283023,0.096061752
RAB3C,0.1919690663,0.0,0.0,0.0,0.2509677372,0.0,0.2280713593,0.095858309
UBA5,0.1324761454,0.0,0.0,0.0,0.2684642046,0.0,0.2672575793,0.095456847
GALNT18,0.0,0.0,0.0,1.6267000546577037e-06,0.3404384384,0.0,0.3069644559,0.0924863601
RAB39A,0.1498923977,0.0,0.0,0.0,0.2523039628,0.0,0.2392132988,0.0916299513
DPM3,0.2571432843,0.0,0.0,0.1939968466758728,0.0830443217,0.0,0.1023230546,0.0909296439
PDIA3,0.0712922211,0.1171933606,0.0,0.0,0.2251886708,0.0,0.217682502,0.0901938221
GOLGA4,0.0,0.4474772183,0.0,0.0,0.0981262845,0.0,0.0832895411,0.0898418634
PLIN3,0.2631682318,0.0164985749,0.0,0.0,0.1879059496,0.0,0.157154463,0.0892467456
ALG1,0.0841721633,0.0,0.2896173723,0.0,0.12768927,0.0,0.1230128,0.0892130865
AP3S1,0.2837416474,0.0,0.0,0.0,0.1818695901,0.0,0.1496889469,0.0879000263
RAB33B,0.072406162,0.0188041648,0.0,0.0,0.276483228,0.0,0.2458135456,0.0876438715
HSPA2,0.3086916041,0.0,0.0,0.0,0.1639467567,0.0,0.13806871,0.0872438673
SEC31B,0.1431906364,0.0089651266,0.3981443087,0.02811560034751892,0.0067452249,0.0,0.0228570576,0.0868597078
B4GALT1,0.1342033626,0.1541029208,0.0,0.0015148542588576674,0.1746589611,0.0,0.1423357982,0.0866879853
TBC1D17,0.0271523108,0.0157818827,0.0,0.00013649009633809328,0.271021019,0.0,0.2881055747,0.0860281825
TXNDC12,0.1396404553,0.0,0.0,0.0,0.2233527509,0.0,0.2390121577,0.0860007663
ARF1,0.0,0.0792976156,0.0,0.014382267370820045,0.2598869783,0.0,0.2437877615,0.0853363747
TRAPPC3,0.0417158229,0.0231485752,0.0,9.922999879563577e-07,0.2675585638,0.0,0.2618341737,0.0848940183
EXOC5,0.0,0.3578237508,0.0,0.007978862151503563,0.1208089169,0.0,0.1073215734,0.0848475862
EVI5,0.0,0.0,0.0,5.508030153578147e-05,0.2991284728,0.0,0.2911381747,0.0843316754
ARHGEF6,0.0,0.0,0.0,0.0,0.2968529343,0.0,0.2902536502,0.0838723692
AGR2,0.0289624648,0.0209983475,0.0,8.488400453643408e-06,0.2819581839,0.0,0.2536031623,0.0836472353
MGAT1,0.2653412878,0.0157369938,0.0,2.8688100428553298e-05,0.1401364125,0.0,0.160880748,0.08316059
COPE,0.2737498844,0.0,0.0,0.0,0.1597365119,0.0,0.147406956,0.0829847646
TBC1D22A,0.0372646751,0.0,0.0,0.0010691299103200436,0.2841876919,0.0,0.2571504587,0.0828102794
DNAJB11,0.0,0.0,0.0,0.004154593218117952,0.2793825658,0.0,0.2945618582,0.0825855739
EEA1,0.0675790845,0.0,0.0,0.0,0.2567060217,0.0,0.252308371,0.0823704967
PDIA6,0.0448228622,0.0,0.0,0.0,0.2692581875,0.0,0.2620395818,0.0823029474
MICALCL,0.0579249296,0.160803975,0.0,0.0,0.1564302081,0.0,0.2002173567,0.0821966385
ARF3,0.0316776959,0.0,0.0405693059,0.0,0.2518564165,0.0,0.2492963494,0.0819142525
AGAP3,0.0,0.0207045857,0.0968452374,0.07267783582210541,0.2021984963,0.0,0.1790573782,0.0816405048
STX8,0.187203299,0.0,0.0,0.0,0.1901411216,0.0,0.1897805072,0.0810178468
RAB27B,0.108609243,0.0181325875,0.0,0.003139487700536847,0.211596274,0.0,0.2234862253,0.0807091168
REPIN1,0.0,0.0,0.1456239722,0.0,0.2003835857,0.0,0.2182287206,0.0806051826
SELENOS,0.0798777172,0.0,0.0,1.999000005525886e-07,0.2419334028,0.0,0.2410885179,0.0804142625
WAS,0.1176600133,0.1396633107,0.1881242401,0.005549984518438578,0.0475423895,0.0,0.0630482952,0.0802268905
RAB37,0.4205018333,0.0,0.0407761293,0.0,0.0551473307,0.0,0.0414199445,0.0796921768
P4HB,0.2806891489,0.0,0.0,0.0,0.1494460486,0.0,0.1270697427,0.0796007057
TBC1D5,0.0,0.0,0.0,0.0,0.2782941569,0.0,0.2752929326,0.0790838699
NGLY1,0.2340541846,0.3074178877,0.0,0.0,0.0022356484,0.0,0.0048193236,0.0783610063
COPB2,0.0488233248,0.0,0.0,0.0,0.250838648,0.0,0.2473660075,0.0781468543
SVIP,0.3303531142,0.0330291278,0.0,0.0,0.0754587812,0.0,0.1064836477,0.0779035244
SPCS1,0.0,0.0,0.0,5.696450170944445e-05,0.2831251276,0.0,0.2614979763,0.0778114383
PIGO,0.0241353873,0.0,0.0,1.1939999922105926e-07,0.2569168655,0.0,0.2632864142,0.0777626838
TBC1D15,0.0321805165,0.0,0.0,0.0,0.2628871235,0.0,0.2461011213,0.077309823
RAD23A,0.2783614673,0.0,0.0,0.0,0.1331963185,0.0,0.1290441272,0.0772288447
GALNT6,0.0,0.0,0.0,0.0,0.2840720073,0.0,0.255857598,0.0771328008
PICK1,0.1773950969,0.0,0.0,0.0,0.1892791066,0.0,0.17243427,0.0770154962
RAB30,0.0310312123,0.0857858965,0.0560836807,0.0,0.1837524323,0.0,0.1813074545,0.0768515252
TBC1D13,0.1595326988,0.0,0.0,0.0,0.1907438601,0.0,0.1862799706,0.0766509328
AMFR,0.2899263404,0.0,0.0,0.0,0.122508644,0.0,0.1218793203,0.076330615
IQSEC1,0.0,0.0266185988,0.0,0.0,0.2482000031,0.0,0.2592493176,0.0762954171
SGSM3,0.1045866785,0.1879681142,0.0,0.0,0.1300662885,0.0,0.1057222809,0.0754776232
STX19,0.2852677405,0.0,0.0385355584,0.0,0.107608132,0.0,0.0968302807,0.0754631017
TRAPPC5,0.0,0.0,0.0,0.0,0.262238522,0.0,0.2652094288,0.0753497073
DNAJC10,0.0,0.0763429131,0.0,0.0,0.2228882241,0.0,0.226471197,0.0751003335
TBC1D14,0.1013686268,0.0,0.1821672994,0.0,0.1166362772,0.0,0.11969891,0.0742673019
ARHGAP24,0.0,0.2448774497,0.0,0.0,0.1271628609,0.0,0.1470304473,0.0741529654
DDOST,0.0,0.0416415889,0.0,0.0,0.2415583171,0.0,0.2355967126,0.0741138027
MICALL2,0.0,0.0360328661,0.0,0.0,0.2541912916,0.0,0.227444531,0.0739526698
PIGU,0.0,0.0155262416,0.0,0.0,0.2441169083,0.0,0.2527973315,0.0732057831
RAB29,0.0,0.0,0.0,3.058000004330097e-07,0.2630464061,0.0,0.2465500835,0.0727995422
IFT27,0.0241353873,0.2906646627,0.0,4.1647999751148745e-06,0.0984343073,0.0,0.0955147717,0.072679042
TMX1,0.0997074982,0.0311602521,0.0,3.134529833914712e-05,0.1969289424,0.0,0.1778653239,0.0722419088
SRP9,0.0,0.0,0.0,0.0,0.2659828324,0.0,0.2386022971,0.0720835899
RPN1,0.0289624648,0.0,0.0,0.0,0.2252293149,0.0,0.2498753158,0.0720095851
EXOC6B,0.1910797038,0.027286013,0.0,0.0,0.1533243596,0.0,0.1320536746,0.071963393
FBXO2,0.0,0.0,0.0,0.0,0.266716198,0.0,0.2351043149,0.0716886447
TBC1D9,0.0,0.0923312981,0.0,0.0,0.2045162621,0.0,0.2043145651,0.0715945893
ALG9,0.0,0.0138091473,0.0,2.4580000967944216e-07,0.2396989847,0.0,0.247220871,0.0715327498
RAB40C,0.179792328,0.0,0.0159218016,7.70699989516288e-06,0.158233033,0.0,0.1389436406,0.0704140729
RABGAP1L,0.0321805165,0.0,0.0,0.0,0.2218322497,0.0,0.2357201913,0.0699618511
DNAJA2,0.0592414053,0.0,0.0,0.0,0.2112334078,0.0,0.2159832663,0.0694940113
SYVN1,0.0,0.0,0.0,0.0,0.2423087917,0.0,0.2433814755,0.0693843239
CKAP4,0.1466224781,0.0,0.0075486712,0.0,0.1509748641,0.0,0.1780789555,0.0690321384
EXOC2,0.0,0.0,0.0,0.0,0.2578479205,0.0,0.2253030299,0.0690215643
ANKFY1,0.0241353873,0.0,0.0,0.0,0.2296797641,0.0,0.2291507867,0.068995134
EIF2AK2,0.2098610857,0.0,0.0,0.050213348120450974,0.1121648882,0.0,0.1106713581,0.06898724
STX18,0.1257147199,0.0533736462,0.0,0.0,0.1469747506,0.0,0.1561476739,0.0688872558
TXNDC5,0.0315954162,0.046130505,0.0,0.0,0.2013914936,0.0,0.2024874366,0.0688006931
VAMP2,0.0488741594,0.0,0.0,0.0,0.2329183092,0.0,0.1981118387,0.0685577582
STUB1,0.0347549578,0.0,0.0,0.022098775953054428,0.2207034238,0.0,0.1999198174,0.0682109964
SEC61A2,0.0543046215,0.0335884157,0.0,5.275100193102844e-06,0.2033313173,0.0,0.1861209908,0.0681929458
PIGS,0.0,0.0,0.0,0.0,0.2286436285,0.0,0.2453871518,0.0677186829
HAS1,0.0,0.3478002591,0.0585576758,0.0007436709711328149,0.0288185256,0.0,0.0380731748,0.0677133295
UBE2E1,0.277782859,0.0238654532,0.0,0.0,0.0914317668,0.0,0.0804962599,0.0676537627
DNAJB2,0.0334182286,0.0,0.0,1.2486700143199414e-05,0.223083715,0.0,0.2122954052,0.0669728336
SRP68,0.4170726232,0.0,0.0,0.0,0.0184026545,0.0,0.028049714,0.066217856
GBF1,0.0497792364,0.0,0.0,0.0,0.2074826193,0.0,0.2053879159,0.0660928245
ARFIP1,0.0,0.0,0.0,0.0,0.2337117363,0.0,0.2277121118,0.0659176926
TBC1D4,0.0,0.0,0.0,0.0,0.2295152847,0.0,0.2313293723,0.065834951
WFS1,0.2707099729,0.0366971979,0.0,0.0019526692340150476,0.0939976676,0.0,0.056864919,0.0657460609
APPL2,0.0434436972,0.0,0.0370819438,0.0,0.1868999234,0.0,0.1915741765,0.0655713916
RAB18,0.0,0.0,0.0258518114,0.0,0.2211686192,0.0,0.2102343202,0.0653221073
JUN,0.0316776959,0.0,0.0,0.0,0.2178232774,0.0,0.2041974747,0.064814064
GALNT10,0.2755713802,0.0,0.0,0.013791939243674278,0.0858047734,0.0,0.077465123,0.064661888
AP3B2,0.0,0.0,0.0,0.0,0.2136931343,0.0,0.237921347,0.0645163545
SMCHD1,0.1613623039,0.0,0.0,2.1977299184072763e-05,0.1522980686,0.0,0.1348726907,0.0640792915
RAB44,0.2950120113,0.0,0.0,0.0,0.0753025805,0.0,0.077479455,0.0639705781
VAMP8,0.1508165517,0.0,0.0,0.0,0.1537724497,0.0,0.1423919847,0.0638544266
GGA2,0.0313446589,0.0,0.0,0.0,0.2068996445,0.0,0.2086483807,0.063841812
AP1B1,0.0341917987,0.0174179603,0.0,0.0,0.2033728561,0.0,0.1914258169,0.0637726331
PIGC,0.0310312123,0.0,0.0,0.0,0.2053508809,0.0,0.2098876153,0.0637528155
RAB41,0.0,0.1016182514,0.0247276213,0.0,0.1547332995,0.0,0.1633562172,0.0634907699
AP1S1,0.0241353873,0.0256763696,0.0,3.3119999898190144e-07,0.2043543216,0.0,0.1883667176,0.0632190182
ALG14,0.0965415494,0.0,0.0,0.0,0.1652986946,0.0,0.1790954154,0.0629908085
